티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금,날짜
001750,한양증권,5993,13896,7903,114366500,265631640,151265140,20251219
310210,보로노이,52517,60419,7902,11441683500,13063092000,1621408500,20251219
251270,넷마블,367098,374958,7860,18036320750,18424020250,387699500,20251219
235980,메드팩토,153848,161606,7758,982706170,1029234635,46528465,20251219
489460,바이오비쥬,37135,44727,7592,515743240,622501540,106758300,20251219
000080,하이트진로,65750,73261,7511,1247845425,1392284910,144439485,20251219
058430,포스코스틸리온,2353,9821,7468,94375425,389118125,294742700,20251219
077360,덕산하이메탈,60956,68401,7445,352186640,396497210,44310570,20251219
104830,원익머트리얼즈,19263,26681,7418,570698250,785654300,214956050,20251219
051910,LG화학,167751,175136,7385,56171466800,58524844800,2353378000,20251219
092130,이크레더블,859,8227,7368,15552850,148762430,133209580,20251219
267260,HD현대일렉트릭,35239,42541,7302,28422260500,34341817000,5919556500,20251219
192820,코스맥스,21292,28519,7227,3596287150,4813664600,1217377450,20251219
084010,대한제강,6059,13286,7227,111618190,245226530,133608340,20251219
090430,아모레퍼시픽,42032,49204,7172,5083099850,5955042650,871942800,20251219
043370,피에이치에이,4483,11621,7138,54142040,139923220,85781180,20251219
000430,대원강업,6793,13912,7119,26067600,53935765,27868165,20251219
007340,DN오토모티브,34422,41485,7063,901015550,1085709425,184693875,20251219
054210,이랜텍,25893,32844,6951,231437060,293204370,61767310,20251219
460930,현대힘스,54069,60993,6924,984553770,1114699080,130145310,20251219
293480,하나제약,4146,11044,6898,48776160,130275500,81499340,20251219
005090,SGC에너지,2702,9497,6795,64328300,226500950,162172650,20251219
482630,삼양엔씨켐,13108,19900,6792,258315935,392712880,134396945,20251219
950210,프레스티지바이오파마,17681,24467,6786,232434850,322506015,90071165,20251219
033270,유나이티드제약,7394,14168,6774,148088720,284725410,136636690,20251219
483650,달바글로벌,222203,228962,6759,35686228300,36776460000,1090231700,20251219
256940,킵스파마,13738,20484,6746,155384570,230971050,75586480,20251219
033530,SJG세종,95069,101784,6715,854350705,909080170,54729465,20251219
108380,대양전기공업,8542,15162,6620,234740475,416980450,182239975,20251219
474650,링크솔루션,154329,160910,6581,8987157950,9359377100,372219150,20251219
039840,디오,8437,14961,6524,140193070,249320010,109126940,20251219
110990,디아이티,12322,18807,6485,169947360,259081550,89134190,20251219
005430,한국공항,3361,9703,6342,218021750,626542300,408520550,20251219
016580,환인제약,4602,10940,6338,53402590,127280360,73877770,20251219
044450,KSS해운,4827,11162,6335,46036540,106398205,60361665,20251219
005180,빙그레,8963,15052,6089,684340500,1152621750,468281250,20251219
285490,노바텍,3064,8969,5905,64816975,189911750,125094775,20251219
060150,인선이엔티,8974,14863,5889,39629565,65821490,26191925,20251219
003547,대신증권2우B,48,5830,5782,966600,117545100,116578500,20251219
484870,엠앤씨솔루션,10482,16214,5732,1440563850,2230704900,790141050,20251219
299030,하나기술,44179,49880,5701,1391251850,1610882400,219630550,20251219
101730,위메이드맥스,10726,16393,5667,67999405,104471280,36471875,20251219
344820,KCC글라스,11778,17417,5639,315019500,465145800,150126300,20251219
036560,KZ정밀,1344,6848,5504,20903040,106516920,85613880,20251219
064550,바이오니아,59846,65292,5446,808389105,884869685,76480580,20251219
206640,바디텍메드,4330,9776,5446,56300550,127691580,71391030,20251219
304360,에스바이오메딕스,18123,23531,5408,551613450,714853400,163239950,20251219
120110,코오롱인더,71328,76706,5378,3275567975,3523893525,248325550,20251219
010130,고려아연,8288,13588,5300,10835208500,17754145500,6918937000,20251219
007860,서연,8425,13719,5294,82113560,134656465,52542905,20251219
088260,이리츠코크렙,16538,21684,5146,78226787,102480070,24253283,20251219
286940,롯데이노베이트,1318,6428,5110,26479100,129484080,103004980,20251219
095660,네오위즈,17618,22663,5045,440310775,566140900,125830125,20251219
000480,CR홀딩스,291,5322,5031,1469650,26905020,25435370,20251219
030210,다올투자증권,14971,19904,4933,52556525,70243545,17687020,20251219
034730,SK,69686,74564,4878,17461384000,18712342500,1250958500,20251219
037710,광주신세계,1427,6157,4730,45747125,197026775,151279650,20251219
089980,상아프론테크,6977,11701,4724,113568170,189956720,76388550,20251219
336370,솔루스첨단소재,42334,47024,4690,315282720,348494560,33211840,20251219
006040,동원산업,43056,47743,4687,1917064925,2125285500,208220575,20251219
271980,제일약품,7325,11996,4671,116423320,190816040,74392720,20251219
277810,레인보우로보틱스,70627,75257,4630,31300945250,33516628500,2215683250,20251219
001720,신영증권,2994,7570,4576,427418600,1082528300,655109700,20251219
329180,HD현대중공업,79803,84375,4572,41366570500,43706213500,2339643000,20251219
352480,씨앤씨인터내셔널,3500,8071,4571,109360975,252203550,142842575,20251219
009540,HD한국조선해양,139171,143739,4568,58439896500,60372574000,1932677500,20251219
011070,LG이노텍,85719,90204,4485,23916772750,25133900750,1217128000,20251219
090360,로보스타,63387,67839,4452,4593736800,4934748900,341012100,20251219
005710,대원산업,8854,13299,4445,126952925,190846330,63893405,20251219
078340,컴투스,15418,19840,4422,449220850,578900050,129679200,20251219
053690,한미글로벌,4544,8949,4405,81102490,159780110,78677620,20251219
086390,유니테스트,24198,28592,4394,329618595,389208360,59589765,20251219
023590,다우기술,35463,39831,4368,1383351700,1555215825,171864125,20251219
067630,HLB생명과학,63900,68237,4337,234226425,249157420,14930995,20251219
093320,케이아이엔엑스,14928,19214,4286,1828758950,2355132600,526373650,20251219
448280,에코아이,12487,16766,4279,139399580,186622960,47223380,20251219
006280,녹십자,14289,18480,4191,2376274100,3070271400,693997300,20251219
357550,석경에이티,7482,11609,4127,516311050,807666500,291355450,20251219
025770,한국정보통신,1194,5275,4081,9274450,40814280,31539830,20251219
000320,노루홀딩스,3009,6951,3942,67857250,157142950,89285700,20251219
102460,이연제약,3719,7627,3908,42353060,87165560,44812500,20251219
192080,더블유게임즈,11754,15623,3869,636842000,845608500,208766500,20251219
204270,제이앤티씨,31780,35627,3847,637619665,715025100,77405435,20251219
241770,메카로,6763,10582,3819,137294650,214201055,76906405,20251219
271940,일진하이솔루스,10296,14079,3783,144809480,198908240,54098760,20251219
117730,티로보틱스,177356,181083,3727,3214591375,3264532495,49941120,20251219
037460,삼지전자,13244,16893,3649,189698290,242606460,52908170,20251219
068930,디지털대성,5217,8824,3607,41019090,69247720,28228630,20251219
272550,삼양패키징,1423,4954,3531,20139800,70445710,50305910,20251219
000140,하이트진로홀딩스,803,4280,3477,8163250,43539660,35376410,20251219
001800,오리온홀딩스,37079,40463,3384,786145900,858233075,72087175,20251219
200130,콜마비앤에이치,7937,11242,3305,104609955,147975850,43365895,20251219
101930,인화정공,1800,5070,3270,84002900,237029525,153026625,20251219
010690,화신,65030,68268,3238,545064295,575873400,30809105,20251219
352820,하이브,109450,112617,3167,34666358750,35692748750,1026390000,20251219
006405,삼성SDI우,6905,9999,3094,1178108900,1704616450,526507550,20251219
065710,서호전기,4832,7842,3010,261888300,426486500,164598200,20251219
272450,진에어,15299,18259,2960,106391415,126895760,20504345,20251219
067280,멀티캠퍼스,39,2921,2882,1285250,96281500,94996250,20251219
004490,세방전지,17494,20370,2876,1161429600,1354842800,193413200,20251219
083930,아바코,11480,14197,2717,164801040,203938960,39137920,20251219
002150,도화엔지니어링,880,3536,2656,5637860,22678180,17040320,20251219
084690,대상홀딩스,20243,22871,2628,196116375,221955040,25838665,20251219
453340,현대그린푸드,7716,10321,2605,125158560,167256600,42098040,20251219
003610,방림,14189,16779,2590,84069310,99554770,15485460,20251219
101530,해태제과식품,12094,14612,2518,84166130,102015760,17849630,20251219
217590,티엠씨,462822,465210,2388,8862959260,8937495150,74535890,20251219
003070,코오롱글로벌,1649,4025,2376,15516320,37700950,22184630,20251219
079900,전진건설로봇,18188,20546,2358,868127550,985610150,117482600,20251219
003555,LG우,542,2813,2271,36294900,188104200,151809300,20251219
025540,한국단자,16569,18774,2205,1152341100,1305277600,152936500,20251219
005420,코스모화학,58758,60918,2160,898683620,929029545,30345925,20251219
284740,쿠쿠홈시스,2273,4426,2153,58484950,113818150,55333200,20251219
036800,나이스정보통신,784,2929,2145,19555100,72924300,53369200,20251219
003200,일신방직,10661,12793,2132,139984580,167612515,27627935,20251219
016380,KG스틸,92224,94344,2120,500444390,512837770,12393380,20251219
004370,농심,4917,6987,2070,2114164250,3004547750,890383500,20251219
402030,코난테크놀로지,13041,15046,2005,256484140,295027710,38543570,20251219
097520,엠씨넥스,31583,33572,1989,880690350,937613150,56922800,20251219
079960,동양이엔피,4131,6074,1943,106548200,156749800,50201600,20251219
487570,HS효성,1938,3879,1941,121484500,242604200,121119700,20251219
000640,동아쏘시오홀딩스,6472,8293,1821,755934300,969099850,213165550,20251219
097950,CJ제일제당,28455,30162,1707,5962902250,6324799250,361897000,20251219
002790,아모레퍼시픽홀딩스,104941,106567,1626,2911433750,2956646600,45212850,20251219
226320,잇츠한불,1541,3130,1589,17900380,36308910,18408530,20251219
024110,기업은행,358585,360158,1573,7503705500,7539721075,36015575,20251219
145990,삼양사,5397,6960,1563,272041300,350884200,78842900,20251219
099190,아이센스,23558,25105,1547,376544840,402632120,26087280,20251219
029530,신도리코,2009,3538,1529,102871300,181007550,78136250,20251219
054450,텔레칩스,30513,32019,1506,401475030,419255960,17780930,20251219
007700,F&F홀딩스,4291,5791,1500,88796625,120202150,31405525,20251219
003120,일성아이에스,399,1896,1497,8845450,42031400,33185950,20251219
382900,범한퓨얼셀,53293,54740,1447,1460861375,1501765300,40903925,20251219
268280,미원에스씨,206,1600,1394,30132100,231102500,200970400,20251219
003300,한일홀딩스,4817,6103,1286,85175955,107888090,22712135,20251219
117580,대성에너지,5757,7008,1251,46602820,56827740,10224920,20251219
009900,명신산업,46890,48102,1212,419844800,433011820,13167020,20251219
002810,삼영무역,3766,4977,1211,62415920,82485870,20069950,20251219
005810,풍산홀딩스,2415,3533,1118,89851675,131567400,41715725,20251219
403550,쏘카,327,1417,1090,3819900,16553595,12733695,20251219
140860,파크시스템스,12660,13718,1058,2659770000,2882841250,223071250,20251219
138490,코오롱ENP,11471,12498,1027,96524470,105340210,8815740,20251219
003920,남양유업,611,1619,1008,31303500,82726900,51423400,20251219
009830,한화솔루션,240218,241218,1000,6466542100,6505267200,38725100,20251219
002960,한국쉘석유,87,1070,983,40344000,497178000,456834000,20251219
013120,동원개발,16511,17466,955,47461505,50048274,2586769,20251219
007690,국도화학,1615,2560,945,53056450,83882200,30825750,20251219
000370,한화손해보험,180072,180972,900,973622945,983716505,10093560,20251219
028100,동아지질,11654,12547,893,199654890,214390440,14735550,20251219
101160,월덱스,9790,10678,888,208598825,227203050,18604225,20251219
039570,HDC랩스,353,1184,831,3011685,10084290,7072605,20251219
017390,서울가스,1390,2138,748,91262250,140856000,49593750,20251219
377450,리파인,2232,2976,744,28824360,38388290,9563930,20251219
418550,제이오,16018,16622,604,114033870,118130360,4096490,20251219
210980,SK디앤디,1071,1646,575,13599970,20909270,7309300,20251219
005610,SPC삼립,1647,2152,505,87770900,114485500,26714600,20251219
018670,SK가스,2687,3185,498,628254000,744245250,115991250,20251219
001130,대한제분,717,1214,497,108949500,185212100,76262600,20251219
006110,삼아알미늄,10555,11016,461,253563725,263324050,9760325,20251219
002840,미원상사,315,753,438,49040400,116892000,67851600,20251219
389020,자람테크놀로지,7393,7810,417,259997050,275448400,15451350,20251219
065660,안트로젠,2535,2936,401,101382000,118100450,16718450,20251219
317450,명인제약,10533,10932,399,774190400,804015850,29825450,20251219
005440,현대지에프홀딩스,68055,68433,378,579626030,583678540,4052510,20251219
034950,한국기업평가,359,665,306,35814500,66420650,30606150,20251219
271560,오리온,77249,77547,298,8197428650,8231341600,33912950,20251219
004700,조광피혁,16,304,288,1122000,21278000,20156000,20251219
115180,큐리언트,72145,72433,288,2081910725,2088353400,6442675,20251219
058650,세아홀딩스,413,666,253,53235600,86103300,32867700,20251219
005300,롯데칠성,16781,16997,216,2210446900,2238126450,27679550,20251219
092230,KPX홀딩스,575,778,203,43786550,59250100,15463550,20251219
475560,더본코리아,3102,3297,195,75793825,80930050,5136225,20251219
005389,현대차3우B,2932,3102,170,586742800,621860200,35117400,20251219
456040,OCI,7458,7612,154,447140900,456926900,9786000,20251219
001630,종근당홀딩스,823,950,127,40340450,46543900,6203450,20251219
016800,퍼시스,162,202,40,8047300,10007650,1960350,20251219
000157,두산2우B,243,282,39,101574000,117530000,15956000,20251219
170900,동아에스티,5057,5096,39,281002950,283727700,2724750,20251219
051905,LG생활건강우,3564,3569,5,406563050,407201550,638500,20251219
134380,미원화학,0,0,0,0,0,0,20251219
001460,BYC,3168,3102,-66,140507000,136181950,-4325050,20251219
445090,에이직랜드,7726,7611,-115,201301450,197487000,-3814450,20251219
002240,고려제강,10477,10355,-122,211994525,209993050,-2001475,20251219
042420,네오위즈홀딩스,586,453,-133,15376050,11944300,-3431750,20251219
011500,한농화성,19677,19535,-142,292185295,289631110,-2554185,20251219
003650,미창석유,1015,861,-154,128212300,108050100,-20162200,20251219
306200,세아제강,816,641,-175,96509000,75863700,-20645300,20251219
005945,NH투자증권우,7084,6901,-183,136621025,133333820,-3287205,20251219
003800,에이스침대,1599,1410,-189,49784575,43980000,-5804575,20251219
072710,농심홀딩스,5264,5055,-209,476642850,457451150,-19191700,20251219
254490,미래반도체,5396,5179,-217,77273480,74331360,-2942120,20251219
