티커,종목명,날짜,외국인순매수,기관순매수
073540,에프알텍,20260506,-6669,189
131760,파인텍,20260506,0,0
475460,미트박스,20260506,-11012,0
013000,세우글로벌,20260506,12287,-45
074610,이엔플러스,20260506,0,0
351870,차이커뮤니케이션,20260506,888,0
178780,일월지엠엘,20260506,-12543,0
363260,모비데이즈,20260506,-62271,-887
081580,성우전자,20260506,-7507,-7114
032960,동일기연,20260506,-2958,-1500
008870,금비,20260506,152,147
481850,신한글로벌액티브리츠,20260506,-12145,-5090
256150,한독크린텍,20260506,-753,2
347770,핌스,20260506,-182286,-4
288330,파라택시스코리아,20260506,0,0
286750,나노실리칸첨단소재,20260506,-79598,66
336060,웨이버스,20260506,-253412,1466
258610,케일럼,20260506,14931,-1302
101240,씨큐브,20260506,-8440,0
288980,모아데이타,20260506,47836,-82
335810,프리시젼바이오,20260506,6643,0
200350,아티스트스튜디오,20260506,-8515,2
011230,삼화전자,20260506,-23192,-456
426150,WON 대한민국국고채액티브,20260506,-59,108
290120,DH오토리드,20260506,-21739,332
123570,이엠넷,20260506,1168,0
153490,우리이앤엘하루틴,20260506,-65382,0
148250,알엔투테크놀로지,20260506,43274,70
049830,승일,20260506,-234,0
290520,신도기연,20260506,39072,18
203450,유니온바이오메트릭스,20260506,-24668,0
239610,에이치엘사이언스,20260506,1089,0
200780,비씨월드제약,20260506,-4480,-2190
037370,EG,20260506,-7420,-209
000760,이화산업,20260506,175,-10
052600,한네트,20260506,39254,2
450520,인스웨이브,20260506,-53788,0
308170,씨티알모빌리티,20260506,-2280,-37
224110,에이텍모빌리티,20260506,508,0
258790,소프트캠프,20260506,0,0
020180,대신정보통신,20260506,57372,1647
022220,티케이지애강,20260506,2361,0
046390,삼화네트웍스,20260506,0,0
058110,멕아이씨에스,20260506,20567,-12
356890,싸이버원,20260506,-6310,0
220180,핸디소프트,20260506,-950,0
271830,팸텍,20260506,-7907,531
024120,KB오토시스,20260506,9874,819
002880,디와이에이,20260506,-11220,-95
054780,키이스트,20260506,8585,628
011300,우성머티리얼스,20260506,-18653,343
440320,오픈놀,20260506,4544,143
241840,에이스토리,20260506,-6484,0
489290,WON 미국빌리어네어,20260506,0,1581
014570,고려제약,20260506,-1281,0
195500,마니커에프앤지,20260506,-20300,0
417860,오브젠,20260506,10577,-9
373170,엠아이큐브솔루션,20260506,2916,-304
066900,디에이피,20260506,7055,0
084870,TBH글로벌,20260506,-15557,-19428
003535,한화투자증권우,20260506,-16226,4
032860,더라미,20260506,-108418,392
057030,YBM넷,20260506,-5711,0
363250,진시스템,20260506,-4889,0
318410,비비씨,20260506,-5094,4
221980,케이디켐,20260506,176,0
472840,IBK 200,20260506,0,61
019490,엑시큐어하이트론,20260506,0,0
109820,진매트릭스,20260506,-29154,0
387570,파인메딕스,20260506,-3774,-128
064520,테크엘,20260506,-733,0
298060,풍전약품,20260506,0,0
340810,시선AI,20260506,-49707,-486
075970,동국알앤에스,20260506,-25182,0
025440,DH오토웨어,20260506,-100637,0
318020,포인트모바일,20260506,-4539,0
114630,폴라리스우노,20260506,-14300,604
145270,케이탑리츠,20260506,-413,9757
017040,광명전기,20260506,0,0
005320,온타이드,20260506,0,0
140430,카티스,20260506,0,0
192720,파워 고배당저변동성,20260506,-108,363
133750,메가엠디,20260506,-23656,43506
025750,한솔홈데코,20260506,-28268,-4039
008250,이건산업,20260506,-10221,-840
462510,라메디텍,20260506,-7342,0
277410,인산가,20260506,-44095,-76
206400,베노티앤알,20260506,-34173,0
002360,SH에너지화학,20260506,0,0
359090,씨엔알리서치,20260506,21886,0
064090,인크레더블버즈,20260506,0,0
398120,에스지헬스케어,20260506,-24499,272
006050,국영지앤엠,20260506,-98114,537
208860,다산디엠씨,20260506,8843,0
059100,아이컴포넌트,20260506,-15406,0
195990,에이비프로바이오,20260506,-24519,-79
075130,플랜티넷,20260506,-8966,-400
045060,오공,20260506,-7327,10307
068050,팬엔터테인먼트,20260506,-39349,429
131100,티엔엔터테인먼트,20260506,-301,-1212
039290,인포뱅크,20260506,-3159,4
228340,동양파일,20260506,-4900,-5450
043200,파루,20260506,-131737,98
050120,ES큐브,20260506,-3234,0
007720,소노스퀘어,20260506,-46247,0
383930,디티앤씨알오,20260506,-22170,0
200230,텔콘RF제약,20260506,-121214,0
001380,SG글로벌,20260506,0,0
475660,에스켐,20260506,-6155,0
056730,CNT85,20260506,0,0
462980,아이지넷,20260506,-51993,9911
004365,세방우,20260506,13495,224
038880,아이에이,20260506,-1271,93
065950,웰크론,20260506,-150018,0
002025,코오롱우,20260506,-28,0
270870,뉴트리,20260506,-2297,0
353590,오토앤,20260506,329,0
455180,케이지에이,20260506,5013,31
016670,디모아,20260506,3356,0
051630,진양화학,20260506,-73396,2106
238490,힘스,20260506,1469,15
019175,신풍제약우,20260506,-51,0
006200,한국전자홀딩스,20260506,0,0
169330,엠브레인,20260506,-1089,0
159910,에코글로우,20260506,0,0
464580,닷밀,20260506,-14842,370
024890,대원화성,20260506,0,0
012620,원일특강,20260506,-1161,-336
900340,윙입푸드,20260506,0,0
424760,벨로크,20260506,0,0
177830,파버나인,20260506,-17499,0
005820,원림,20260506,-275,293
013810,스페코,20260506,-60197,357
257370,피엔티엠에스,20260506,21191,0
134790,시디즈,20260506,19,-15
187270,신화콘텍,20260506,-20708,0
318000,KBG,20260506,-14649,0
442090,에셋플러스 코리아대장장이액티브,20260506,0,-1223
376980,원티드랩,20260506,4023,539
038870,에코심플렉스,20260506,-63196,14
262840,아이퀘스트,20260506,0,0
290270,휴네시온,20260506,21042,7
001000,신라섬유,20260506,21412,-591
263920,휴엠앤씨,20260506,-1055,0
317240,TS트릴리온,20260506,0,0
196490,디에이테크놀로지,20260506,0,0
010640,진양폴리,20260506,-30225,-66
071850,캐스텍코리아,20260506,-3059,0
239340,이스트에이드,20260506,-15401,0
284620,카이노스메드,20260506,0,0
002870,신풍,20260506,-92429,868
009810,플레이그램,20260506,0,0
094860,네오리진,20260506,123427,0
296640,이노에이엑스,20260506,-6609,0
118000,메타케어,20260506,0,0
068940,셀피글로벌,20260506,0,0
086060,진바이오텍,20260506,-8158,0
130500,GH신소재,20260506,-21734,0
060540,에스에이티,20260506,-3030,0
038950,파인디지털,20260506,1194,100
065370,위세아이텍,20260506,1617,791
237750,피앤씨테크,20260506,-57585,154
342870,오아,20260506,-684,0
035200,프럼파스트,20260506,14818,247
090150,아이윈,20260506,19180,0
027580,상보,20260506,0,0
263050,유틸렉스,20260506,0,0
290560,파라택시스이더리움,20260506,-4629,-55
317120,라닉스,20260506,-121087,8952
021650,한국큐빅,20260506,-498,0
045300,성우테크론,20260506,2900,296
000040,KR모터스,20260506,18044,-4
024070,WISCOM,20260506,20068,-49
051380,피씨디렉트,20260506,-8086,-1182
099390,브레인즈컴퍼니,20260506,1295,-49
038530,케이바이오랩스,20260506,0,0
131220,대한과학,20260506,-8858,2
333050,이노테나,20260506,0,0
063760,이엘피,20260506,34105,0
013720,THE CUBE&,20260506,-13404,0
001070,대한방직,20260506,-9161,-146
054220,비츠로시스,20260506,0,0
148780,비큐AI,20260506,-10863,0
045510,정원엔시스,20260506,8470,951
057680,티사이언티픽,20260506,-10103,-7500
303530,이노뎁,20260506,9282,0
210120,캔버스엔,20260506,-67038,0
109960,앱토크롬,20260506,0,0
021880,메이슨캐피탈,20260506,25379,0
097780,에코볼트,20260506,0,0
006740,블루산업개발,20260506,0,0
274400,이노시뮬레이션,20260506,3132,0
438700,버넥트,20260506,-1742,-157
198940,한주라이트메탈,20260506,0,0
027040,서울전자통신,20260506,0,0
252500,세화피앤씨,20260506,7573,0
039740,한국정보공학,20260506,685,0
357430,마스턴프리미어리츠,20260506,2805,-210859
079170,한창산업,20260506,-16724,300
115480,씨유메디칼,20260506,0,0
354200,엔젠바이오,20260506,24340,-853
017000,신원종합개발,20260506,-28273,1
225220,제놀루션,20260506,-42867,-229
001810,무림SP,20260506,-14580,-586
900070,글로벌에스엠,20260506,0,0
090370,메타랩스,20260506,-27171,-12801
023790,동일스틸럭스,20260506,0,0
009460,한창제지,20260506,0,0
187220,디티앤씨,20260506,-30106,0
016100,리더스코스메틱,20260506,15399,898
033050,제이엠아이,20260506,-577,0
367000,플래티어,20260506,-241,0
405920,나라셀라,20260506,98,0
096690,에이루트,20260506,0,0
276730,한울앤제주,20260506,-6966,857
208710,포톤,20260506,50793,-367
377220,프롬바이오,20260506,-44228,-285
030720,동원수산,20260506,-11254,-25
051780,큐로홀딩스,20260506,0,0
291230,엔피,20260506,-29805,0
377030,비트맥스,20260506,-22183,-351
148930,에이치와이티씨,20260506,691,0
048470,대동스틸,20260506,-40901,2
047080,한빛소프트,20260506,-185058,858
146060,율촌,20260506,-48153,-645
049120,파인디앤씨,20260506,-610,-5746
142760,모아라이프플러스,20260506,1636,-7584
014130,한익스프레스,20260506,-10257,922
115610,이미지스,20260506,42406,-342
101000,KS인더스트리,20260506,-52551,0
002690,동일제강,20260506,-14216,-80
258830,세종메디칼,20260506,0,0
053290,NE능률,20260506,-4009,3
431190,케이쓰리아이,20260506,4574,-274
397810,애드포러스,20260506,-7501,0
003680,한성기업,20260506,-13286,-25
900310,컬러레이,20260506,9157,1359
032750,삼진,20260506,-15693,-241
462310,뉴키즈온,20260506,-9059,4872
002420,세기상사,20260506,-16023,1128
065770,CS,20260506,0,0
089140,넥스턴앤롤코리아,20260506,-14601,502
008470,부스타,20260506,-527,-1881
335870,윙스풋,20260506,-6064,0
015260,에이엔피,20260506,30247,-148
900300,오가닉티코스메틱,20260506,-25521,0
018680,서울제약,20260506,-704,0
088790,진도,20260506,-2369,-50
131090,시큐브,20260506,-19683,238
246250,에스엘에스바이오,20260506,0,0
227610,아우딘퓨쳐스,20260506,0,0
019570,플루토스,20260506,201223,0
019660,글로본,20260506,-10781,0
115160,휴맥스,20260506,-10610,1732
005360,모나미,20260506,-22347,-484
006570,대림통상,20260506,332,199
138070,신진에스엠,20260506,-8212,-590
432980,엠에프씨,20260506,1990,0
038620,위즈코프,20260506,0,0
023150,MH에탄올,20260506,2918,310
069640,한세엠케이,20260506,0,0
310870,디와이씨,20260506,-1943,-310
389680,유디엠텍,20260506,0,0
446070,유니드비티플러스,20260506,-28697,-39
091340,S&K폴리텍,20260506,-4356,-31
121890,에스디시스템,20260506,42035,142
010400,우진아이엔에스,20260506,-6604,-110
080470,성창오토텍,20260506,291,88
236810,엔비티,20260506,-17878,0
301300,바이브컴퍼니,20260506,-1026,0
002820,SUN&L,20260506,-767,11728
067730,로지시스,20260506,13120,-16286
060380,동양에스텍,20260506,-6251,-402
377330,이지트로닉스,20260506,-481,-179
024940,PN풍년,20260506,-32080,466
068100,케이웨더,20260506,-6959,-39
303030,지니틱스,20260506,0,0
900110,이스트아시아홀딩스,20260506,-9313,28204
033250,체시스,20260506,0,0
091970,나노캠텍,20260506,0,0
355690,에이텀,20260506,2048,618
044780,에이치케이,20260506,24666,347
285800,진영,20260506,-9201,0
391670,HK 베스트일레븐액티브,20260506,0,2044
270520,앱튼,20260506,0,0
123750,알톤,20260506,-4225,245
031510,오스템,20260506,-32477,-960
052300,오션인더블유,20260506,0,0
304840,피플바이오,20260506,-29167,235
123840,뉴온,20260506,0,0
008775,호텔신라우,20260506,1188,0
078860,스테이지원엔터,20260506,-6263,-2
465770,STX그린로지스,20260506,2590,-875
032680,소프트센,20260506,0,0
224060,더코디,20260506,6858,0
002355,넥센타이어1우B,20260506,-479,-1008
188040,바이오포트,20260506,-2350,0
044380,주연테크,20260506,0,0
417180,핑거스토리,20260506,0,0
131180,딜리,20260506,0,0
101400,엔시트론,20260506,0,0
318010,팜스빌,20260506,-2733,275
085810,알티캐스트,20260506,-6913,440
405000,플라즈맵,20260506,-542,0
054090,삼진엘앤디,20260506,-72403,852
103230,에스앤더블류,20260506,-7403,0
483570,KCGI 미국S&P500 TOP10,20260506,632,3
043220,티에스넥스젠,20260506,0,0
226340,본느,20260506,0,0
464680,KB제27호스팩,20260506,372,-9338
034940,조아제약,20260506,-22987,0
007770,한일화학,20260506,1936,0
004870,티웨이홀딩스,20260506,113915,-26
109670,씨싸이트,20260506,2497,0
328380,솔트웨어,20260506,0,0
021040,대호특수강,20260506,-405,-1339
457600,벡트,20260506,-4347,-453
372800,아이티아이즈,20260506,-5880,0
267790,배럴,20260506,849,0
159800,마이티 코스피100,20260506,5,-624
069140,누리플랜,20260506,-34971,787
005110,한창,20260506,0,0
331520,밸로프,20260506,-863,2117
193250,링크드,20260506,0,0
115530,씨엔플러스,20260506,0,0
016920,카스,20260506,-5977,1135
139670,키네마스터,20260506,-6426,476
143210,핸즈코퍼레이션,20260506,0,0
368600,아이씨에이치,20260506,-171807,-829
020400,대동금속,20260506,-5667,0
037400,우리엔터프라이즈,20260506,-1287,-17154
362990,드림인사이트,20260506,-197,98
373110,엑셀세라퓨틱스,20260506,-43197,-620
093380,풍강,20260506,-1091,367
011090,에넥스,20260506,0,0
054940,엑사이엔씨,20260506,2640,0
032080,아즈텍WB,20260506,-8211,0
208350,지란지교시큐리티,20260506,-3845,5000
003495,대한항공우,20260506,-2019,0
036480,대성미생물,20260506,-9405,0
039310,세중,20260506,-5573,554
004270,남성,20260506,-1298,-6985
418620,E8,20260506,-20131,276
088290,이원컴포텍,20260506,0,0
058450,한주에이알티,20260506,4569,-10159
042040,케이피엠테크,20260506,13099,28025
197140,디지캡,20260506,806,0
043360,디지아이,20260506,-1246,1933
092600,앤씨앤,20260506,0,0
196700,웹스,20260506,-571,0
222980,한국맥널티,20260506,1559,0
433220,에셋플러스 글로벌대장장이액티브,20260506,1,1484
208640,썸에이지,20260506,151751,0
312610,에이에프더블류,20260506,31824,0
352940,인바이오,20260506,922,0
415380,스튜디오삼익,20260506,-34033,0
225590,패션플랫폼,20260506,0,0
079650,서산,20260506,11878,0
238200,비피도,20260506,-255,0
067010,이씨에스,20260506,-12411,0
002070,비비안,20260506,-2168,-101
025890,한국주강,20260506,-20846,-41
053060,세동,20260506,-48550,0
900270,헝셩그룹,20260506,-29069,-2715
070590,인티큐브,20260506,-2263,0
023770,플레이위드,20260506,-7744,0
353190,휴럼,20260506,-2950,256
191410,육일씨엔에쓰,20260506,3991,-271
009310,참엔지니어링,20260506,0,0
001420,태원물산,20260506,2412,-247
083640,인콘,20260506,0,0
065150,대산F&B,20260506,0,0
154030,아시아종묘,20260506,-32268,497
900100,애머릿지,20260506,3305,0
101680,한국정밀기계,20260506,-24668,0
137940,넥스트아이,20260506,0,0
017250,인터엠,20260506,5651,0
115570,스타플렉스,20260506,-853,0
012170,아센디오,20260506,-23435,-1
365900,브이씨,20260506,-2434,82
279600,미디어젠,20260506,-74,0
001685,대상우,20260506,-431,0
130740,티피씨글로벌,20260506,5395,-352
032280,삼일,20260506,-9565,0
076080,웰크론한텍,20260506,-15365,-175
113810,디젠스,20260506,-97236,0
289010,아이스크림에듀,20260506,-23552,63
043590,웰킵스하이텍,20260506,129213,-36000
018620,우진비앤지,20260506,0,0
060900,에이전트AI,20260506,10303,-23
080720,한국유니온제약,20260506,0,0
240600,유진테크놀로지,20260506,9375,644
230980,비유테크놀러지,20260506,0,0
275630,에스에스알,20260506,-1298,1995
060230,제이케이시냅스,20260506,-127238,0
348030,모비릭스,20260506,-10011,4
098660,에스티오,20260506,-1082,0
083660,CSA 코스믹,20260506,-26140,0
054410,케이피티유,20260506,-671,0
048830,엔피케이,20260506,-33247,24
005257,녹십자홀딩스2우,20260506,0,0
322780,코퍼스코리아,20260506,0,0
012205,계양전기우,20260506,-6599,121
084440,유비온,20260506,-38559,48471
154040,다산솔루에타,20260506,638,565
002680,한탑,20260506,-219998,0
247660,나노씨엠에스,20260506,-10657,0
050760,에스폴리텍,20260506,-4851,-13088
001770,SHD,20260506,29,-6
083470,이엠앤아이,20260506,-1130,-336
419540,비스토스,20260506,0,0
134060,이퓨쳐,20260506,-129,0
060480,국일신동,20260506,-16082,0
308100,형지글로벌,20260506,-932,6
