symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d
093190,KOSDAQ,빅솔론,"[58.61, 51.6, 51.13]","[167.5931, 146.984, 127.5668]","[146.932, 146.9424, 143.0673]","[-5091049.0, -5053282.0, -5017320.0]","[-5048996.0, -5048790.0, -5048476.0]","[-5109081.0, -5116481.0, -5124834.0, -5133844.0]",1558.0,333829704.0,305912700.0,0.0019634961489088574,8.51,952.0,2026-05-18,1,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[8111.0, 8092.5, 8077.0]","[7887.6, 7883.6, 7869.4]","[6579.2, 6570.2, 6560.95]",0,"[8100, 8120, 8400]"
336680,KOSDAQ,탑런토탈솔루션,"[37.56, 36.62, 33.08]","[-34.1381, -41.637, -51.824]","[-2.6057, -10.4119, -18.6943]","[46707113.0, 46741557.0, 46810538.0]","[46810607.0, 46830256.0, 46849831.0]","[46889884.0, 46900952.0, 46908532.0, 46910900.0]",1409.0,150542379.25,123998400.0,0.0008800454222853087,21.3,169.0,2026-05-18,1,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[3843.5, 3860.5, 3872.25]","[3761.4, 3763.2, 3760.6]","[4069.22, 4071.95, 4074.45]",0,"[3600, 3660, 3675]"
476040,KOSDAQ,오가노이드사이언스,"[32.34, 27.71, 24.62]","[-1494.0436, -1607.1237, -1769.1423]","[-1192.1216, -1275.122, -1373.9261]","[66587963.0, 66685637.0, 66758995.0]","[66747399.0, 66797925.0, 66844124.0]","[66912386.0, 66912669.0, 66904338.0, 66889558.0]",1079.0,2138537787.0,1599900120.0,0.014827619277108434,0.0,-2505.0,2026-05-18,1,2,Health Care,하락(-10.05%) TIGER 헬스케어,"[21257.5, 21631.0, 21929.5]","[23334.0, 23544.4, 23675.8]","[31665.75, 31773.35, 31886.7]",0,"[16380, 17530, 18940]"
321370,KOSDAQ,센서뷰,"[47.9, 44.21, 60.31]","[28.5007, 7.2469, 45.1563]","[7.8927, 7.7635, 15.2421]","[298498564.0, 280556658.0, 282721276.0]","[283882335.0, 282282440.0, 281111348.0]","[276960443.0, 275536357.0, 275009365.0, 274374143.0]",1904.0,11042804708.5,66115923610.0,0.3472474979516807,0.0,-352.0,2026-05-18,1,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[3183.0, 3150.25, 3151.75]","[3336.34, 3305.3, 3282.4]","[2117.58, 2106.82, 2099.12]",1,"[3685, 3000, 3140]"
306620,KOSDAQ,지아이에스,"[42.04, 35.83, 33.36]","[16.7073, -29.0038, -74.8572]","[73.9595, 53.3669, 27.722]","[176660599.0, 177162254.0, 178376999.0]","[179270483.0, 178971675.0, 178469004.0]","[176402247.0, 176222612.0, 176056547.0, 175881760.0]",1232.0,4761549694.25,1289253350.0,0.01046471875,0.0,-91.0,2026-05-18,0,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[3250.0, 3285.5, 3317.0]","[3125.2, 3129.2, 3123.4]","[2437.64, 2435.71, 2433.06]",0,"[2570, 2700, 2980]"
054540,KOSDAQ,삼영엠텍,"[42.34, 35.84, 34.48]","[-22.2731, -142.7092, -251.396]","[212.4648, 141.43, 62.8648]","[222457476.0, 222581863.0, 222892983.0]","[222688751.0, 222789001.0, 222906362.0]","[221792310.0, 221251438.0, 220696684.0, 220115925.0]",1401.0,12799459008.5,1340891860.0,0.009570962598144182,17.22,626.0,2026-05-18,1,3,Industrials,하락(-8.37%) KODEX 산업재,"[12868.5, 12914.0, 12947.0]","[12052.4, 12075.8, 12062.2]","[12681.15, 12653.25, 12624.7]",0,"[10780, 10980, 11820]"
024800,KOSDAQ,유성티엔에스,"[71.56, 66.03, 66.47]","[236.2582, 230.2725, 224.1552]","[190.8979, 198.7728, 203.8493]","[6827041.0, 6781176.0, 6859348.0]","[6760139.0, 6690482.0, 6586144.0]","[6234190.0, 6174522.0, 6119423.0, 6064211.0]",1773.0,548811129.5,219464025.0,0.0012378117597292725,3.23,1480.0,2026-05-18,2,1,Industrials,하락(-8.37%) KODEX 산업재,"[4472.5, 4435.75, 4400.75]","[4131.2, 4114.5, 4093.2]","[3020.48, 3012.05, 3003.6]",0,"[4785, 4770, 4865]"
072870,KOSDAQ,메가스터디,"[51.23, 53.79, 50.67]","[102.9288, 98.7866, 84.8429]","[192.0915, 173.4305, 155.713]","[1309649.0, 1330183.0, 1278601.0]","[1331599.0, 1346847.0, 1366920.0]","[1405260.0, 1406753.0, 1408719.0, 1410169.0]",1541.0,509048915.0,265504620.0,0.0017229371836469825,5.65,2290.0,2026-05-18,1,3,Industrials,하락(-8.37%) KODEX 산업재,"[13145.0, 13138.5, 13127.0]","[12649.0, 12614.8, 12570.0]","[11579.9, 11571.1, 11561.85]",0,"[12930, 13050, 12940]"
053700,KOSDAQ,삼보모터스,"[42.72, 38.19, 37.17]","[-142.6232, -157.1536, -170.7355]","[-125.4858, -131.8194, -139.6026]","[75087691.0, 75387930.0, 75752232.0]","[75839964.0, 75999282.0, 76171266.0]","[76494969.0, 76595782.0, 76658632.0, 76687195.0]",1376.0,1928437169.5,1624292990.0,0.011804454869186047,6.11,886.0,2026-05-18,2,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[5872.5, 5908.5, 5934.0]","[6063.4, 6091.8, 6103.6]","[5328.2, 5323.42, 5318.32]",0,"[5410, 5460, 5670]"
215790,KOSDAQ,이노인스트루먼트,"[56.65, 52.57, 49.32]","[85.4372, 84.813, 67.403]","[100.3947, 97.2784, 91.3033]","[233024597.0, 239879170.0, 244631592.0]","[209205150.0, 202283341.0, 193611833.0]","[199065078.0, 201720394.0, 205588522.0, 207914113.0]",755.0,31983870885.15,12852324375.0,0.1702294619205298,0.0,-276.0,2026-05-18,2,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[1982.0, 2040.25, 2153.5]","[1547.42, 1516.02, 1479.72]","[772.44, 765.32, 757.18]",0,"[1875, 2075, 2310]"
104460,KOSDAQ,디와이피엔에프,"[35.52, 31.05, 21.84]","[-293.5574, -350.8879, -498.7008]","[-121.8516, -167.6588, -233.8672]","[-541752.0, -385470.0, -327422.0]","[-314169.0, -266728.0, -232593.0]","[-182590.0, -164972.0, -157044.0, -150437.0]",1238.0,583957958.0,1839439140.0,0.014858151373182553,4.95,2378.0,2026-05-18,2,2,Industrials,하락(-8.37%) KODEX 산업재,"[14362.0, 14485.0, 14539.0]","[14599.4, 14646.0, 14643.8]","[15021.85, 15058.75, 15085.3]",0,"[11770, 13110, 13540]"
105330,KOSDAQ,케이엔더블유,"[57.21, 46.12, 43.72]","[520.4144, 412.9687, 308.1269]","[611.626, 571.8946, 519.141]","[5195893.0, 5258879.0, 5368391.0]","[5346380.0, 5367481.0, 5367267.0]","[5126510.0, 5101559.0, 5077850.0, 5044538.0]",1448.0,953739605.0,569393440.0,0.003932275138121547,0.0,-359.0,2026-05-18,0,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[9883.5, 9886.5, 9889.5]","[8722.4, 8668.4, 8610.2]","[6104.45, 6081.58, 6057.88]",0,"[9040, 9240, 10000]"
360070,KOSDAQ,탑머티리얼,"[30.23, 28.86, 28.04]","[-540.8695, -693.865, -820.9826]","[25.6862, -118.224, -258.7757]","[2032414.0, 2075994.0, 2136964.0]","[2237926.0, 2286068.0, 2326161.0]","[2355606.0, 2366147.0, 2372828.0, 2374551.0]",1278.0,927353156.0,680283800.0,0.0053230344287949925,0.0,-3774.0,2026-05-18,1,3,Information Technology,상승(+50.13%) TIGER 200 IT,"[19217.0, 19389.5, 19532.0]","[18392.0, 18433.2, 18426.4]","[21610.75, 21666.45, 21715.45]",0,"[15610, 15800, 16120]"
297890,KOSDAQ,HB솔루션,"[62.01, 53.2, 49.76]","[125.6234, 111.3684, 93.3467]","[113.1485, 112.7924, 108.9033]","[3929248.0, 4442653.0, 5128515.0]","[5250143.0, 4213794.0, 3052798.0]","[-1361733.0, -1970690.0, -2637364.0, -3352103.0]",1697.0,3855589402.5,1191099600.0,0.007018854449027696,6.41,362.0,2026-05-18,2,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[2371.75, 2362.0, 2345.25]","[2147.4, 2141.6, 2129.84]","[2286.89, 2287.56, 2287.26]",0,"[2320, 2390, 2545]"
204610,KOSDAQ,티쓰리,"[48.6, 52.61, 51.18]","[104.0601, 92.0578, 79.212]","[170.021, 154.4283, 139.3851]","[36911327.0, 37199621.0, 36594914.0]","[36963023.0, 37107935.0, 37276304.0]","[37535419.0, 37468382.0, 37372054.0, 37295229.0]",1716.0,1627421681.5,899477280.0,0.005241709090909091,11.35,275.0,2026-05-18,0,2,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[3267.5, 3255.0, 3235.0]","[2890.7, 2875.2, 2856.6]","[2223.88, 2218.93, 2213.28]",0,"[3120, 3150, 3060]"
006620,KOSDAQ,동구바이오제약,"[42.66, 36.75, 32.49]","[-99.4537, -108.9298, -126.6796]","[-71.0442, -78.6213, -88.233]","[52246655.0, 52401049.0, 52515982.0]","[52433441.0, 52493054.0, 52557974.0]","[52734404.0, 52777571.0, 52809458.0, 52832048.0]",1318.0,647986401.25,714844220.0,0.005423704248861912,2.62,1766.0,2026-05-18,2,3,Health Care,하락(-10.05%) TIGER 헬스케어,"[5060.25, 5095.75, 5121.0]","[5183.9, 5195.5, 5195.3]","[5305.52, 5309.22, 5312.05]",0,"[4630, 4775, 4940]"
408920,KOSDAQ,메쎄이상,"[49.47, 48.38, 60.08]","[35.4223, 27.4214, 40.3846]","[50.9306, 46.2288, 45.0599]","[7547268.0, 7375342.0, 7448865.0]","[7907808.0, 8055194.0, 8229296.0]","[8445754.0, 8509420.0, 8585315.0, 8658859.0]",1602.0,500886928.0,636985830.0,0.0039761911985018725,10.32,359.0,2026-05-18,2,1,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[3523.5, 3509.0, 3509.5]","[3395.4, 3386.4, 3381.3]","[3246.92, 3241.18, 3236.95]",1,"[3705, 3460, 3480]"
090850,KOSDAQ,현대이지웰,"[38.38, 35.09, 32.54]","[-97.7167, -118.5452, -142.2878]","[-27.7332, -45.8956, -65.174]","[6049182.0, 6128674.0, 6213132.0]","[6203339.0, 6243216.0, 6262036.0]","[6266530.0, 6278472.0, 6288282.0, 6289839.0]",1306.0,372783412.5,437206000.0,0.0033476722817764163,5.44,1011.0,2026-05-18,1,0,Industrials,하락(-8.37%) KODEX 산업재,"[6060.5, 6097.0, 6131.0]","[6124.4, 6141.2, 6149.6]","[5819.7, 5824.7, 5828.6]",0,"[5500, 5610, 5740]"
073010,KOSDAQ,케이에스피,"[52.04, 46.64, 43.17]","[413.338, 333.7451, 252.0271]","[506.8802, 472.2532, 428.208]","[104686152.0, 105126431.0, 105721578.0]","[107328774.0, 107860726.0, 108173195.0]","[102069412.0, 100964364.0, 99829163.0, 98658846.0]",1875.0,12102714060.25,2053901535.0,0.01095414152,28.62,163.0,2026-05-18,0,1,Industrials,하락(-8.37%) KODEX 산업재,"[5365.0, 5318.0, 5258.5]","[4306.5, 4287.1, 4255.7]","[4839.8, 4837.38, 4833.52]",0,"[4665, 4860, 5130]"
225530,KOSDAQ,HC보광산업,"[33.02, 42.53, 38.83]","[-162.1974, -155.9529, -160.4514]","[-52.1933, -72.9452, -90.4464]","[29644795.0, 29727110.0, 29603507.0]","[29598649.0, 29613131.0, 29643247.0]","[29868124.0, 29904065.0, 29940343.0, 29976817.0]",1119.0,376809443.25,253530200.0,0.0022656854334226987,0.0,-69.0,2026-05-18,2,2,Industrials,하락(-8.37%) KODEX 산업재,"[3487.25, 3530.75, 3571.25]","[3434.2, 3428.6, 3417.5]","[3163.65, 3167.22, 3169.85]",0,"[3080, 3220, 2995]"
005990,KOSDAQ,매일홀딩스,"[32.61, 27.95, 21.03]","[-41.3081, -69.3532, -114.4672]","[-1.5129, -15.0809, -34.9582]","[178656.0, 185571.0, 189373.0]","[196521.0, 199207.0, 199762.0]","[187446.0, 187180.0, 186352.0, 185585.0]",1384.0,54175406.5,71985150.0,0.0005201239161849711,4.35,2392.0,2026-05-18,2,1,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[11096.5, 11133.0, 11153.5]","[11129.2, 11139.6, 11129.8]","[11012.6, 11015.05, 11016.2]",0,"[10410, 10710, 10850]"
331920,KOSDAQ,셀레믹스,"[45.22, 44.04, 58.38]","[211.5586, 86.4952, 222.0553]","[838.6126, 688.1891, 594.9624]","[20752932.0, 20205382.0, 20308858.0]","[20605726.0, 20601783.0, 20679954.0]","[21119828.0, 21138056.0, 21211204.0, 21270470.0]",1301.0,4265409285.0,8727947000.0,0.06708644888547272,0.0,-494.0,2026-05-18,1,3,Health Care,하락(-10.05%) TIGER 헬스케어,"[15399.5, 15252.5, 15512.5]","[12346.6, 12127.0, 11960.3]","[5440.92, 5377.3, 5328.68]",0,"[15940, 13000, 13240]"
