티커,종목명,PER,EPS,PBR,외국인보유율,날짜
046440,KG파이낸셜,6.82,559.0,0.39,5.02,20260730
425040,티이엠씨,9.52,693.0,0.7,6.68,20260730
243840,신흥에스이씨,22.53,166.0,0.46,8.71,20260730
067280,멀티캠퍼스,6.16,3929.0,0.64,4.18,20260730
489460,바이오비쥬,26.58,365.0,2.3,0.49,20260730
083930,아바코,4.6,2121.0,0.64,5.5,20260730
092870,엑시콘,12.48,878.0,0.72,10.75,20260730
032620,GC메디아이,4.13,663.0,0.98,2.27,20260730
307180,아이엘,-,-395.0,4.15,1.75,20260730
094820,일진파워,5.99,1578.0,0.96,4.65,20260730
098120,마이크로컨텍솔,7.96,2151.0,1.66,11.63,20260730
222040,코스맥스엔비티,-,-177.0,2.32,4.48,20260730
013990,아가방컴퍼니,10.87,393.0,0.64,4.66,20260730
005990,매일홀딩스,3.93,2682.0,0.3,1.07,20260730
086390,유니테스트,-,-805.0,1.39,9.25,20260730
049960,쎌바이오텍,10.41,1426.0,0.76,4.45,20260730
079960,동양이엔피,3.05,6059.0,0.31,7.97,20260730
334970,프레스티지바이오로직스,-,-456.0,1.29,41.8,20260730
138610,나이벡,18.89,646.0,2.95,5.81,20260730
090850,현대이지웰,6.51,945.0,1.24,18.83,20260730
036710,심텍홀딩스,-,-344.0,8.99,23.65,20260730
125020,티씨머티리얼즈,29.11,135.0,1.66,5.84,20260730
119830,아이텍,-,-515.0,0.71,1.76,20260730
123410,코리아에프티,3.28,1498.0,0.51,46.32,20260730
094840,슈프리마에이치큐,13.16,1061.0,0.56,12.82,20260730
260970,에스앤디,6.06,7810.0,1.56,5.29,20260730
024840,KBI메탈,13.94,227.0,0.86,1.31,20260730
484120,도우인시스,14.51,858.0,0.78,0.26,20260730
308430,셀비온,-,-666.0,6.59,3.61,20260730
051370,인터플렉스,3.92,1490.0,0.41,7.75,20260730
123860,아나패스,46.39,241.0,1.76,4.52,20260730
041920,메디아나,22.26,327.0,0.97,5.43,20260730
314130,지놈앤컴퍼니,-,-142.0,1.27,4.46,20260730
354320,알멕,63.17,334.0,0.87,11.65,20260730
115450,HLB테라퓨틱스,-,-103.0,0.89,3.68,20260730
086670,비엠티,6.79,1992.0,0.91,1.44,20260730
264450,유비쿼스,4.85,1886.0,0.68,5.45,20260730
416180,신성에스티,-,-287.0,1.24,1.67,20260730
036170,에이치엠넥스,11.28,192.0,0.95,3.79,20260730
082800,비보존 제약,-,-636.0,1.34,1.05,20260730
269620,시스웍,-,-17.0,-,0.5,20260730
069510,에스텍,3.4,3554.0,0.42,57.94,20260730
310200,애니플러스,13.29,190.0,1.07,3.08,20260730
199430,케이엔알시스템,-,-804.0,5.19,1.08,20260730
023600,삼보판지,5.1,1609.0,0.22,3.8,20260730
049720,고려신용정보,9.98,921.0,2.14,4.26,20260730
126640,화신정공,7.29,512.0,1.01,3.33,20260730
104480,티케이케미칼,1.91,753.0,0.1,4.35,20260730
084990,헬릭스미스,-,-7.0,0.93,4.07,20260730
078070,유비쿼스홀딩스,5.06,1509.0,0.47,2.59,20260730
234690,녹십자웰빙,69.05,105.0,1.2,3.15,20260730
187870,디바이스,4.6,2054.0,0.76,8.06,20260730
001540,안국약품,7.99,1247.0,0.67,4.55,20260730
950190,고스트스튜디오,16.89,589.0,0.81,27.45,20260730
413630,씨피시스템,52.21,68.0,3.04,1.8,20260730
246710,티앤알바이오팹,-,-819.0,6.02,2.65,20260730
475040,스트라드비젼,-,-1428.0,8.3,0.0,20260730
101970,우양에이치씨,59.04,146.0,0.67,0.39,20260730
048870,시너지이노베이션,20.94,69.0,0.59,14.35,20260730
060150,인선이엔티,-,-152.0,0.39,4.09,20260730
126700,하이비젼시스템,-,-1625.0,0.44,12.9,20260730
408920,메쎄이상,7.32,399.0,1.57,3.1,20260730
264850,이랜시스,27.7,150.0,2.29,0.37,20260730
036690,코맥스,-,-503.0,3.81,0.21,20260730
041020,폴라리스오피스,21.18,119.0,1.38,2.57,20260730
005160,동국산업,-,-398.0,0.33,1.97,20260730
039860,나노엔텍,43.16,76.0,1.35,0.99,20260730
199820,제일일렉트릭,17.61,318.0,0.79,3.62,20260730
035610,솔본,4.01,1136.0,0.57,1.4,20260730
339950,아이비김영,5.81,475.0,2.05,3.33,20260730
086890,이수앱지스,-,-54.0,1.07,2.31,20260730
092070,디엔에프,56.56,189.0,0.81,4.39,20260730
136540,윈스테크넷,6.95,1449.0,0.61,8.74,20260730
037070,파세코,42.48,145.0,1.55,1.0,20260730
003100,선광,3.07,6068.0,0.27,8.09,20260730
293780,압타바이오,-,-743.0,2.98,1.46,20260730
464080,에스오에스랩,-,-1120.0,5.94,1.19,20260730
046120,오르비텍,7.16,500.0,1.18,8.64,20260730
114840,아이패밀리에스씨,6.67,1078.0,1.16,4.82,20260730
255220,SG,-,-136.0,0.99,1.68,20260730
212560,네오오토,6.75,1314.0,0.75,4.81,20260730
205500,넥써쓰,-,-119.0,2.64,0.53,20260730
462860,더즌,10.07,164.0,1.58,2.43,20260730
251370,와이엠티,-,-8.0,0.58,4.66,20260730
083310,엘오티베큠,-,-237.0,0.43,8.77,20260730
089600,KT나스미디어,15.62,648.0,0.58,5.59,20260730
051160,지어소프트,8.6,873.0,0.67,17.95,20260730
041590,플래스크,52.67,45.0,2.79,1.55,20260730
038290,마크로젠,30.4,352.0,0.76,3.88,20260730
382800,지앤비에스 에코,7.62,478.0,0.93,14.79,20260730
095190,신화프리텍,-,-59.0,1.05,0.96,20260730
040350,크레오에스지,-,-382.0,2.44,0.05,20260730
338840,와이바이오로직스,-,-2961.0,5.09,7.75,20260730
300080,플리토,17.91,388.0,6.57,6.22,20260730
086980,쇼박스,26.62,69.0,0.91,2.31,20260730
322510,제이엘케이,-,-556.0,2.93,1.08,20260730
333430,일승,12.31,299.0,2.34,0.85,20260730
457550,우진엔텍,17.05,709.0,2.19,4.97,20260730
293580,나우IB,-,-10.0,1.09,1.84,20260730
049630,재영솔루텍,5.46,880.0,1.0,0.15,20260730
418550,제이오,-,-257.0,0.61,2.25,20260730
054450,텔레칩스,-,-3777.0,0.76,2.23,20260730
027710,팜스토리,4.84,207.0,0.41,1.9,20260730
067990,도이치모터스,30.4,125.0,0.3,4.71,20260730
012210,삼미금속,62.47,77.0,1.13,1.18,20260730
321550,티움바이오,-,-492.0,3.15,4.58,20260730
049520,유아이엘,5.24,680.0,0.54,5.9,20260730
106190,하이텍팜,12.18,849.0,0.85,46.88,20260730
382900,범한퓨얼셀,-,-7.0,0.67,2.76,20260730
018120,진로발효,9.79,1677.0,1.26,0.59,20260730
088800,에이스테크,-,-381.0,1.68,0.01,20260730
263860,지니언스,12.47,953.0,1.67,26.16,20260730
122450,KX,5.31,452.0,0.29,2.21,20260730
080420,모다이노칩,-,-139.0,0.3,0.1,20260730
147830,제룡산업,7.6,704.0,1.19,3.76,20260730
256940,킵스파마,-,-120.0,1.6,3.0,20260730
362320,청담글로벌,18.46,273.0,1.0,0.41,20260730
109740,디에스케이,-,-550.0,1.01,0.96,20260730
095700,제넥신,-,-455.0,0.46,4.26,20260730
405100,큐알티,20.26,428.0,1.18,5.62,20260730
285490,노바텍,5.93,1699.0,0.67,5.22,20260730
118990,모트렉스,28.71,151.0,0.39,4.02,20260730
021320,KCC건설,2.23,2222.0,0.18,3.04,20260730
054050,NH농우바이오,8.66,764.0,0.38,2.58,20260730
445180,퓨릿,6.27,983.0,0.96,6.95,20260730
389020,자람테크놀로지,-,-877.0,2.14,2.4,20260730
388050,지투파워,13.6,414.0,2.5,6.83,20260730
039340,한국경제TV,26.88,178.0,0.54,1.28,20260730
006620,동구바이오제약,2.09,1770.0,0.67,1.94,20260730
372170,윤성에프앤씨,-,-2350.0,0.59,1.9,20260730
038540,상상인,-,-2028.0,0.26,4.06,20260730
297890,HB솔루션,2.83,507.0,0.41,1.23,20260730
108230,톱텍,-,-79.0,0.26,4.14,20260730
274090,켄코아에어로스페이스,-,-1071.0,0.61,9.24,20260730
458650,성우,22.49,309.0,0.47,1.21,20260730
322310,오로스테크놀로지,-,-1191.0,1.75,7.76,20260730
242040,나무에이엑스,-,-39.0,2.66,5.76,20260730
063570,NICE인프라,11.91,256.0,0.51,2.75,20260730
058820,CMG제약,-,-57.0,0.51,7.07,20260730
217270,넵튠,-,-871.0,0.31,2.31,20260730
009780,엠에스씨,4.43,1322.0,0.53,2.2,20260730
093640,케이알엠,-,-407.0,1.48,0.07,20260730
240550,동방메디컬,7.32,669.0,0.79,1.04,20260730
041520,이엘씨,9.63,872.0,0.58,2.75,20260730
140670,알에스오토메이션,-,-332.0,1.79,3.52,20260730
340450,지씨지놈,21.66,199.0,1.29,2.96,20260730
102120,어보브반도체,11.06,518.0,0.78,4.77,20260730
067290,JW신약,10.35,175.0,2.36,1.17,20260730
120240,대정화금,6.98,2019.0,0.55,3.24,20260730
331920,셀레믹스,-,-960.0,4.22,1.37,20260730
067900,와이엔텍,3.23,1716.0,0.29,3.8,20260730
290720,푸드나무,-,-87.0,3.44,0.32,20260730
473980,노머스,7.06,1289.0,0.93,2.82,20260730
073560,우리손에프앤지,3.9,372.0,0.31,4.06,20260730
264660,씨앤지하이테크,6.19,1652.0,0.69,3.0,20260730
246720,아스타,-,-223.0,5.47,1.07,20260730
232680,라온로보틱스,18.56,404.0,2.09,4.1,20260730
051360,토비스,3.23,3179.0,0.53,16.87,20260730
059210,메타바이오메드,10.17,358.0,0.78,5.63,20260730
361390,제노코,-,-223.0,1.51,21.16,20260730
396300,세아메카닉스,24.22,153.0,1.28,0.32,20260730
101360,에코앤드림,-,-520.0,0.45,4.82,20260730
035080,그래디언트,-,-2093.0,0.22,3.48,20260730
100700,세운메디칼,7.74,288.0,0.62,2.53,20260730
053700,삼보모터스,10.33,353.0,0.2,0.14,20260730
489500,엘케이켐,18.22,836.0,1.57,2.3,20260730
066790,씨씨에스,-,-160.0,3.85,0.31,20260730
307750,국전,-,-156.0,0.91,1.76,20260730
355150,코스텍시스,131.05,95.0,3.39,19.44,20260730
041440,현대에버다임,13.88,392.0,0.51,3.42,20260730
228850,레이언스,254.35,23.0,0.38,2.94,20260730
451760,컨텍,-,-150.0,0.95,5.82,20260730
052260,현대바이오랜드,7.76,416.0,0.69,2.55,20260730
474650,링크솔루션,-,-1682.0,2.79,7.44,20260730
068240,다원시스,-,-3748.0,-,5.26,20260730
059120,아진엑스텍,46.96,112.0,2.32,0.45,20260730
265740,엔에프씨,7.69,696.0,1.41,4.28,20260730
149950,아바텍,12.22,572.0,0.64,2.4,20260730
054920,한컴위드,16.35,207.0,0.58,2.74,20260730
259630,엠플러스,3.3,2367.0,0.83,7.94,20260730
366030,나인앤컴퍼니,8.78,479.0,1.11,0.28,20260730
037350,성도이엔지,2.98,2101.0,0.32,4.09,20260730
021080,에이티넘인베스트,3.53,559.0,0.45,10.17,20260730
142210,유니트론텍,4.09,1115.0,0.62,2.97,20260730
352090,스톰테크,9.06,388.0,1.09,1.9,20260730
226590,엠디바이스,94.73,93.0,2.39,2.15,20260730
357880,SKAI,-,-438.0,4.8,0.67,20260730
267320,나인테크,-,-252.0,1.01,1.92,20260730
032580,피델릭스,30.87,92.0,1.88,40.83,20260730
051980,중앙첨단소재,-,-34.0,0.9,3.81,20260730
146320,비씨엔씨,35.76,205.0,1.18,2.15,20260730
226400,오스테오닉,9.98,455.0,1.3,7.29,20260730
036630,세종텔레콤,18.61,360.0,0.41,0.27,20260730
115310,인포바인,15.3,413.0,0.49,8.77,20260730
211270,AP위성,-,-260.0,0.86,1.97,20260730
148150,세경하이테크,3.09,850.0,0.53,1.75,20260730
282880,코윈테크,17.25,462.0,0.52,2.67,20260730
309960,LB인베스트먼트,7.19,556.0,0.74,2.48,20260730
040300,YTN,-,-274.0,0.41,0.77,20260730
338220,뷰노,-,-463.0,2.25,2.23,20260730
317770,엑스페릭스,-,-430.0,1.0,1.31,20260730
047310,파워로직스,-,-42.0,0.44,5.56,20260730
478340,나라스페이스테크놀로지,-,-783.0,2.05,5.73,20260730
013310,아진산업,2.41,982.0,0.25,3.54,20260730
289080,SV인베스트먼트,-,-18.0,1.18,4.25,20260730
205100,엑셈,7.62,170.0,0.75,7.67,20260730
091440,한울소재과학,-,-1012.0,2.68,1.26,20260730
388790,라이콤,-,-9.0,4.36,2.22,20260730
308080,바이젠셀,-,-798.0,2.21,2.7,20260730
192410,오늘이엔엠,-,-4510.0,16.31,0.2,20260730
220260,켐트로스,-,-139.0,0.93,2.36,20260730
371950,풍원정밀,-,-981.0,10.54,0.53,20260730
042600,새로닉스,-,-1383.0,0.99,4.76,20260730
053080,케이엔솔,-,-4522.0,0.72,0.97,20260730
298540,더네이쳐홀딩스,-,-142.0,0.26,8.76,20260730
056090,시지메드텍,13.67,64.0,0.95,4.2,20260730
042500,링네트,7.86,515.0,0.72,5.85,20260730
394420,리센스메디컬,-,-2058.0,4.22,6.3,20260730
040420,정상제이엘에스,14.09,408.0,1.09,4.9,20260730
073010,케이에스피,12.8,175.0,1.06,3.2,20260730
453450,그리드위즈,23.72,476.0,0.68,0.98,20260730
469610,이노테크,8.45,1188.0,1.36,1.38,20260730
086710,선진뷰티사이언스,17.98,406.0,1.04,1.79,20260730
402490,그린리소스,6.28,836.0,1.14,7.5,20260730
166480,코아스템켐온,-,-729.0,1.67,1.06,20260730
123040,엠에스오토텍,-,-1607.0,0.41,1.33,20260730
131030,옵투스제약,6.59,758.0,0.49,3.75,20260730
074430,아미노로직스,38.42,26.0,1.54,2.41,20260730
101170,우림피티에스,40.56,160.0,1.03,3.31,20260730
297090,씨에스베어링,7.11,451.0,0.81,3.24,20260730
099750,이지케어텍,14.33,446.0,1.95,1.24,20260730
432720,퀄리타스반도체,-,-1597.0,2.71,2.48,20260730
023900,풍국주정,9.25,746.0,0.51,1.63,20260730
126730,코칩,18.89,523.0,1.41,2.69,20260730
488280,에스투더블유,-,-615.0,4.01,0.63,20260730
039560,다산네트웍스,-,-192.0,0.3,6.39,20260730
093920,서원인텍,11.31,411.0,0.41,3.49,20260730
336680,탑런토탈솔루션,-,-28.0,0.46,0.8,20260730
417500,제이아이테크,10.48,250.0,1.08,5.23,20260730
474170,루미르,207.61,23.0,1.39,4.57,20260730
096240,크레버스,14.07,590.0,1.39,2.87,20260730
158430,아톤,82.62,42.0,0.82,3.46,20260730
105330,케이엔더블유,-,-366.0,0.7,1.24,20260730
357230,에이치피오,8.86,232.0,0.55,1.15,20260730
452450,피아이이,-,-607.0,1.57,2.08,20260730
141000,비아트론,18.22,383.0,0.39,3.9,20260730
004650,창해에탄올,6.4,1435.0,0.49,2.4,20260730
053260,금강철강,155.52,29.0,0.56,0.81,20260730
066590,스모트로닉,-,-141.0,1.02,1.88,20260730
036220,오상헬스케어,-,-305.0,0.29,1.33,20260730
418470,KT밀리의서재,5.12,1921.0,0.98,6.63,20260730
104460,디와이피엔에프,4.46,1794.0,0.52,3.78,20260730
079650,서산,-,-11.0,1.2,1.92,20260730
307930,컴퍼니케이,8.36,645.0,1.01,0.89,20260730
323990,박셀바이오,-,-632.0,1.46,5.53,20260730
049180,셀루메드,-,-41.0,3.52,1.71,20260730
183490,엔지켐생명과학,-,-213.0,0.56,2.8,20260730
072020,중앙백신,11.74,768.0,0.78,2.46,20260730
033290,로젠,4.63,319.0,0.19,0.01,20260730
047770,코데즈컴바인,20.47,107.0,1.16,1.5,20260730
418420,라온텍,-,-247.0,6.18,3.73,20260730
299030,하나기술,-,-951.0,0.85,0.54,20260730
005860,한일사료,11.03,190.0,0.51,2.37,20260730
047560,이스트소프트,-,-1204.0,1.42,4.45,20260730
130580,나이스디앤비,5.96,896.0,0.72,44.48,20260730
163730,핑거,-,-18.0,1.41,7.51,20260730
100130,동국S&C,-,-172.0,0.44,2.31,20260730
042510,라온시큐어,19.78,371.0,1.53,2.4,20260730
032940,원익,8.6,521.0,0.29,3.38,20260730
175250,아이큐어,-,-849.0,3.14,3.4,20260730
083500,에프엔에스테크,8.48,1155.0,0.9,16.08,20260730
033560,블루콤,18.25,260.0,0.42,1.55,20260730
412540,제일엠앤에스,-,-2035.0,-,0.77,20260730
078140,대봉엘에스,11.09,659.0,0.57,5.07,20260730
337930,젝시믹스,6.86,398.0,0.7,5.32,20260730
052420,오성첨단소재,1.62,5113.0,0.25,0.01,20260730
037760,쎄니트,-,-109.0,0.89,0.32,20260730
017510,세명전기,6.08,869.0,0.9,5.3,20260730
149980,하이로닉,32.92,142.0,1.03,0.99,20260730
017650,대림제지,21.56,424.0,0.28,3.1,20260730
475580,에이럭스,-,-809.0,1.78,1.93,20260730
115500,케이씨에스,30.36,220.0,4.48,2.33,20260730
065450,빅텍,17.52,155.0,1.3,4.16,20260730
063170,서울옥션,-,-353.0,0.77,2.89,20260730
002230,피에스텍,5.49,788.0,0.52,8.04,20260730
071280,로체시스템즈,6.68,778.0,0.57,44.44,20260730
330350,위더스제약,10.89,552.0,0.78,1.12,20260730
487580,폴레드,7.12,441.0,1.66,4.56,20260730
289930,웨이비스,12.93,464.0,1.29,8.91,20260730
053580,웹케시,6.3,966.0,0.69,3.31,20260730
044990,에이치엔에스하이텍,9.11,1125.0,0.7,2.26,20260730
282720,금양그린파워,-,-45.0,0.9,0.77,20260730
053350,이니텍,114.68,31.0,0.52,1.33,20260730
043610,KT지니뮤직,-,-458.0,0.54,1.12,20260730
109610,에스와이,-,-281.0,0.46,1.74,20260730
025950,동신건설,45.71,203.0,0.8,0.97,20260730
044340,위닉스,-,-5528.0,0.59,1.31,20260730
009300,삼아제약,8.75,1395.0,0.33,2.79,20260730
019540,일지테크,1.43,4020.0,0.36,9.16,20260730
054670,대한뉴팜,4.94,1092.0,0.55,0.16,20260730
217820,원익피앤이,-,-298.0,0.75,3.11,20260730
036640,HRS,5.8,814.0,0.6,3.78,20260730
019550,SBI인베스트먼트,5.77,165.0,0.5,6.33,20260730
012700,리드코프,3.96,743.0,0.18,3.0,20260730
182360,큐브엔터,-,-253.0,0.45,3.77,20260730
125210,아모그린텍,12.57,371.0,0.92,8.53,20260730
000440,중앙에너비스,-,-171.0,1.09,3.28,20260730
302550,리메드,65.39,38.0,1.9,0.02,20260730
235980,메드팩토,-,-385.0,1.8,4.07,20260730
054040,한국컴퓨터,3.07,1557.0,0.37,2.81,20260730
058630,엠게임,5.34,765.0,0.57,12.13,20260730
032300,한국파마,-,-227.0,1.11,1.91,20260730
053280,예스24,-,-601.0,0.43,0.98,20260730
067000,조이시티,-,-143.0,0.87,3.35,20260730
073640,테라사이언스,-,-128.0,2.48,0.57,20260730
189330,씨이랩,-,-486.0,3.25,2.09,20260730
330730,스톤브릿지벤처스,3.12,1338.0,0.72,2.32,20260730
348350,위드텍,7.71,986.0,0.59,1.61,20260730
131370,알서포트,88.88,16.0,0.77,19.67,20260730
380550,뉴로핏,-,-2107.0,3.95,7.12,20260730
088130,동아엘텍,1.69,2556.0,0.4,8.75,20260730
209640,와이제이링크,56.49,47.0,0.97,4.56,20260730
900260,로스웰,2.37,686.0,0.24,57.32,20260730
092040,아미코젠,-,-79.0,0.57,3.23,20260730
067370,선바이오,30.2,203.0,2.55,0.41,20260730
263720,디앤씨미디어,9.46,635.0,0.77,2.01,20260730
080010,이상네트웍스,5.2,1451.0,0.49,4.75,20260730
417010,나노팀,153.33,24.0,1.54,2.43,20260730
066430,아이로보틱스,31.02,61.0,1.66,3.14,20260730
004590,한국가구,5.14,957.0,0.37,4.7,20260730
037030,파워넷,5.91,487.0,0.48,6.72,20260730
061250,화일약품,74.79,117.0,0.35,0.01,20260730
029480,광무,2.4,513.0,0.32,1.06,20260730
250060,모비스,-,-42.0,2.21,1.99,20260730
049950,미래컴퍼니,-,-1831.0,0.63,2.95,20260730
303810,동국생명과학,8.42,272.0,0.55,2.69,20260730
065510,휴비츠,-,-320.0,0.66,3.89,20260730
173130,오파스넷,5.2,1076.0,1.15,4.86,20260730
066700,테라젠이텍스,7.49,262.0,0.55,2.28,20260730
038110,에코플라스틱,-,-152.0,0.2,1.67,20260730
331380,포커스에이아이,-,-409.0,2.54,0.69,20260730
048530,인트론바이오,-,-272.0,1.12,2.39,20260730
389030,지니너스,-,-509.0,2.62,3.82,20260730
322180,LS티라유텍,-,-358.0,1.29,2.69,20260730
950130,엑세스바이오,-,-2204.0,0.14,5.11,20260730
102370,케이옥션,-,-158.0,0.69,1.13,20260730
063080,컴투스홀딩스,15.98,684.0,0.32,1.81,20260730
008830,대동기어,-,-367.0,1.21,4.28,20260730
474610,RF시스템즈,10.98,455.0,1.31,7.95,20260730
214260,라파스,-,-455.0,2.46,0.05,20260730
234920,자이글,-,-247.0,3.68,0.49,20260730
396470,워트,21.5,207.0,1.07,2.39,20260730
365660,레몬헬스케어,-,-187.0,87.7,0.57,20260730
011370,서한,3.58,198.0,0.13,4.13,20260730
017480,삼현철강,9.71,476.0,0.37,3.89,20260730
024830,세원물산,3.93,2173.0,0.18,1.93,20260730
234300,에스트래픽,49.15,53.0,0.73,3.39,20260730
086960,MDS테크,6.8,245.0,0.45,2.12,20260730
067570,엔브이에이치코리아,-,-768.0,0.34,1.63,20260730
011320,유니크,5.28,690.0,0.5,2.79,20260730
208140,정다운,11.66,184.0,0.56,1.75,20260730
451250,삐아,13.18,519.0,1.5,1.42,20260730
047820,초록뱀미디어,259.55,11.0,0.26,0.01,20260730
347890,엠엑스온,40.59,101.0,0.89,1.25,20260730
265560,영화테크,2.91,2237.0,0.68,1.9,20260730
332370,아이디피,6.08,858.0,0.88,1.0,20260730
263800,데이타솔루션,23.11,185.0,2.02,2.86,20260730
196490,디에이테크놀로지,-,-1471.0,-,2.23,20260730
311320,지오엘리먼트,12.86,426.0,1.15,1.22,20260730
054620,APS,11.57,324.0,0.31,2.88,20260730
198440,강동씨앤엘,112.9,10.0,0.52,1.09,20260730
096250,와이즈넛,15.94,330.0,1.05,0.02,20260730
054540,삼영엠텍,7.31,724.0,0.81,3.89,20260730
082210,옵트론텍,-,-608.0,1.04,9.14,20260730
171120,라이온켐텍,4.59,414.0,0.48,2.71,20260730
024880,케이피에프,3.8,897.0,0.26,5.03,20260730
452190,한빛레이저,16.58,171.0,2.17,3.99,20260730
290660,다이나믹솔루션,-,-552.0,1.22,0.07,20260730
320000,한울반도체,-,-2893.0,2.27,0.01,20260730
040910,아이씨디,47.09,79.0,0.64,2.78,20260730
228670,레이,18.78,230.0,0.84,3.38,20260730
101330,모베이스,3.15,925.0,0.17,2.58,20260730
187790,나노,27.06,80.0,1.65,2.1,20260730
215100,로보로보,-,-110.0,2.31,1.82,20260730
060590,씨티씨바이오,10.95,252.0,0.87,1.91,20260730
170030,현대공업,4.31,1009.0,0.39,4.7,20260730
033130,디지틀조선,8.32,216.0,0.72,2.46,20260730
172670,에이엘티,-,-816.0,0.73,7.02,20260730
045660,에이텍,-,-1471.0,0.59,5.85,20260730
030960,양지사,86.77,48.0,0.31,0.8,20260730
222110,팬젠,31.88,154.0,2.16,7.12,20260730
377480,마음AI,-,-780.0,2.81,0.06,20260730
062970,한국첨단소재,-,-105.0,1.75,6.13,20260730
084730,팅크웨어,-,-2148.0,0.38,2.5,20260730
153710,옵티팜,-,-144.0,2.65,0.78,20260730
463020,뉴엔AI,-,-73.0,1.23,0.45,20260730
052900,KX하이텍,6.17,139.0,0.41,6.88,20260730
020710,시공테크,2.5,1309.0,0.35,0.09,20260730
493330,지에프아이,-,-238.0,1.02,0.95,20260730
124560,태웅로직스,-,-150.0,0.22,3.67,20260730
041930,SY동아,3.25,1324.0,0.33,2.11,20260730
217330,싸이토젠,-,-484.0,1.94,2.35,20260730
129920,대성하이텍,-,-1464.0,1.25,9.08,20260730
153890,져스텍,-,-147.0,5.43,0.89,20260730
032540,TJ미디어,18.01,173.0,0.82,0.72,20260730
109860,동일금속,14.01,509.0,0.39,0.01,20260730
105740,디케이락,8.83,724.0,0.48,8.15,20260730
255440,야스,12.54,396.0,0.43,2.83,20260730
004780,대륙제관,5.85,697.0,0.41,4.54,20260730
494120,큐리오시스,-,-520.0,4.84,3.89,20260730
225530,HC보광산업,-,-60.0,0.73,0.57,20260730
094860,네오리진,-,-296.0,0.95,62.12,20260730
475230,엔알비,-,-292.0,0.71,10.01,20260730
294630,서남,-,-163.0,7.2,0.0,20260730
038680,에스넷,10.0,322.0,0.58,3.75,20260730
303360,프로티아,13.51,368.0,2.02,1.62,20260730
110790,크리스에프앤씨,-,-472.0,0.14,0.81,20260730
036000,예림당,0.46,6046.0,0.25,1.76,20260730
090470,제이스로보틱스,-,-1501.0,0.49,2.04,20260730
052860,아이앤씨,12.41,288.0,1.62,1.26,20260730
128660,피제이메탈,9.9,260.0,0.89,2.96,20260730
443670,에스피소프트,15.35,172.0,0.96,2.89,20260730
006140,피제이전자,6.55,650.0,0.45,3.01,20260730
382480,지아이텍,18.92,85.0,0.73,3.38,20260730
950250,테라뷰,-,-285.0,1.76,0.15,20260730
306620,지아이에스,-,-72.0,1.26,1.93,20260730
204840,지엘팜텍,-,-2.0,3.19,0.94,20260730
381620,제닉스로보틱스,-,-713.0,1.35,0.84,20260730
024740,한일단조,21.22,90.0,0.44,5.52,20260730
475430,키스트론,5.95,592.0,0.33,2.61,20260730
032850,비트컴퓨터,8.21,460.0,0.78,5.25,20260730
001840,이화공영,11.78,188.0,4.23,0.57,20260730
156100,엘앤케이바이오,-,-352.0,1.05,7.39,20260730
290740,액트로,6.01,1031.0,0.67,14.19,20260730
214680,디알텍,-,-250.0,0.87,2.02,20260730
251120,바이오에프디엔씨,10.06,713.0,0.86,11.7,20260730
294090,이오플로우,1.28,1160.0,-,20.89,20260730
043650,국순당,10.68,325.0,0.23,1.4,20260730
413390,엠오티,17.43,307.0,1.04,2.17,20260730
041910,폴라리스AI파마,7.13,654.0,0.44,1.4,20260730
270520,앱튼,-,-2358.0,0.75,0.07,20260730
185490,아이진,-,-468.0,1.15,1.48,20260730
010240,흥국,4.6,1149.0,0.47,6.96,20260730
039980,폴라리스AI,-,-60.0,0.64,0.02,20260730
038460,바이오스마트,5.56,438.0,0.4,6.89,20260730
104040,디에스엠,-,-14.0,0.55,0.52,20260730
048430,유라테크,6.92,770.0,0.39,2.05,20260730
085670,뉴프렉스,6.41,390.0,0.56,3.43,20260730
253840,수젠텍,-,-1461.0,0.78,3.13,20260730
387690,레메디,10.32,777.0,3.7,0.16,20260730
238090,앤디포스,13.92,144.0,0.54,1.11,20260730
002800,신신제약,5.47,735.0,0.79,5.07,20260730
041460,한국전자인증,11.27,284.0,0.9,3.96,20260730
091120,이엠텍,-,-684.0,0.29,6.1,20260730
049550,잉크테크,14.16,219.0,0.76,0.86,20260730
078890,가온그룹,8.2,402.0,0.46,7.05,20260730
049080,기가레인,-,-1317.0,1.58,0.0,20260730
111710,남화산업,8.96,328.0,0.33,0.42,20260730
089850,유비벨록스,-,-413.0,0.44,3.35,20260730
201490,미투온,205.44,9.0,0.38,3.12,20260730
066980,한성크린텍,-,-46.0,1.01,1.71,20260730
137950,제이씨케미칼,-,-15.0,0.41,4.93,20260730
223250,드림씨아이에스,9.53,257.0,0.76,50.44,20260730
307870,비투엔,-,-170.0,1.54,0.34,20260730
389140,포바이포,-,-773.0,1.6,1.45,20260730
115440,우리넷,60.33,92.0,0.6,4.51,20260730
058400,KNN,3.43,1319.0,0.26,0.0,20260730
221800,지구홀딩스,-,-133.0,1.1,4.06,20260730
107600,새빗켐,-,-2850.0,1.31,1.56,20260730
417970,모델솔루션,7.27,1280.0,0.82,2.94,20260730
065170,비엘팜텍,-,-566.0,5.77,1.76,20260730
012790,신일제약,8.54,580.0,0.37,3.4,20260730
478560,블랙야크아이앤씨,-,-97.0,1.63,0.96,20260730
419050,삼기에너지솔루션즈,-,-136.0,0.89,1.41,20260730
