티커,종목명,날짜,외국인순매수,기관순매수
001630,종근당홀딩스,20260204,2737,637
039840,디오,20260204,19463,-15
094820,일진파워,20260204,-51734,-1970
241770,메카로,20260204,5536,3726
007860,서연,20260204,1820,-116
004980,성신양회,20260204,44338,-149
389020,자람테크놀로지,20260204,481,2066
007570,일양약품,20260204,0,0
353810,이지바이오,20260204,28628,-3206
061970,LB세미콘,20260204,-21091,11
115450,HLB테라퓨틱스,20260204,21303,-7568
083310,엘오티베큠,20260204,15157,0
457550,우진엔텍,20260204,-38802,-2490
950140,잉글우드랩,20260204,14637,-7964
232680,라온로보틱스,20260204,-3103,-31948
036800,나이스정보통신,20260204,-201,4575
035510,신세계 I&C,20260204,8283,-35
100120,뷰웍스,20260204,-32569,624
032940,원익,20260204,48738,0
005950,이수화학,20260204,152767,-13
299030,하나기술,20260204,9726,552
017890,한국알콜,20260204,48548,-20002
030210,다올투자증권,20260204,20578,-14946
115310,인포바인,20260204,-1260,-1
000540,흥국화재,20260204,4824,3725
001230,동국홀딩스,20260204,59143,-233
237880,클리오,20260204,13819,-3435
322310,오로스테크놀로지,20260204,2774,-2876
036030,케이티알파,20260204,5679,-1693
371950,풍원정밀,20260204,-27663,52
079960,동양이엔피,20260204,6200,1050
028100,동아지질,20260204,6179,-326
251370,와이엠티,20260204,-119993,51262
051905,LG생활건강우,20260204,6407,-467
179290,엠아이텍,20260204,18227,-29
241520,DSC인베스트먼트,20260204,-22985,200
452450,피아이이,20260204,11013,0
095570,AJ네트웍스,20260204,76037,10893
210980,SK디앤디,20260204,7473,-1894
073490,이노와이어리스,20260204,-9109,-5544
005010,휴스틸,20260204,132174,-605
439090,마녀공장,20260204,12551,-2874
243840,신흥에스이씨,20260204,10927,-1824
051360,토비스,20260204,18086,-2499
003070,코오롱글로벌,20260204,1375,-11
005680,삼영전자,20260204,-937,2382
053210,스카이라이프,20260204,11667,-6198
118990,모트렉스,20260204,11292,1
264850,이랜시스,20260204,-71248,0
044450,KSS해운,20260204,25458,-8289
003610,방림,20260204,97946,4306
003720,삼영,20260204,-171484,21043
217270,넵튠,20260204,6364,-11636
219130,타이거일렉,20260204,-70745,7655
083930,아바코,20260204,46054,15557
456010,아이씨티케이,20260204,132123,-780
068930,디지털대성,20260204,4848,-998
001520,동양,20260204,1233954,1463
003350,한국화장품제조,20260204,15837,-1
138360,협진,20260204,46038,0
361390,제노코,20260204,-104775,14070
475230,엔알비,20260204,-29382,-17748
323990,박셀바이오,20260204,51654,3
042420,네오위즈홀딩스,20260204,-947,-455
084850,아이티엠반도체,20260204,-3169,1301
112290,와이씨켐,20260204,16211,-7
404990,신한서부티엔디리츠,20260204,3589,27911
487570,HS효성,20260204,3035,-92
054450,텔레칩스,20260204,19239,1
041020,폴라리스오피스,20260204,-9235,19542
011690,와이투솔루션,20260204,185245,-287
488280,에스투더블유,20260204,-13309,-120818
272110,케이엔제이,20260204,-43115,45521
033160,엠케이전자,20260204,37061,1
086890,이수앱지스,20260204,4087,-12176
064290,인텍플러스,20260204,18570,28163
084680,이월드,20260204,133634,-1717
002150,도화엔지니어링,20260204,14296,-2304
405100,큐알티,20260204,48171,34577
101170,우림피티에스,20260204,-59341,-89612
199820,제일일렉트릭,20260204,-5519,-479
334970,프레스티지바이오로직스,20260204,3650,-120
082800,비보존 제약,20260204,-5155,1952
293780,압타바이오,20260204,-4954,3
000140,하이트진로홀딩스,20260204,10451,-1782
417010,나노팀,20260204,-82725,0
009070,KCTC,20260204,-719073,-1213
010820,퍼스텍,20260204,-22994,12977
339770,교촌에프앤비,20260204,25096,29599
000480,CR홀딩스,20260204,4606,-7875
000860,강남제비스코,20260204,5716,-2981
010955,S-Oil우,20260204,916,-1035
0015S0,페스카로,20260204,-3109,-7831
025000,KPX케미칼,20260204,-420,3140
004430,송원산업,20260204,54370,244
117580,대성에너지,20260204,42031,-157
001045,CJ우,20260204,-395,2225
047310,파워로직스,20260204,5081,-1170
290550,디케이티,20260204,-86375,-38018
298690,에어부산,20260204,66978,15121
119610,인터로조,20260204,-9434,-11968
003547,대신증권2우B,20260204,3546,-2001
032620,유비케어,20260204,-36175,3740
234030,싸이닉솔루션,20260204,-97872,20
461300,아이스크림미디어,20260204,-6342,-160
005930,삼성전자,20260203,4126708,3575465
000660,SK하이닉스,20260203,-486432,931481
005380,현대차,20260203,-376920,37944
005935,삼성전자우,20260203,1136245,186152
373220,LG에너지솔루션,20260203,-77930,35455
207940,삼성바이오로직스,20260203,-2022,4098
402340,SK스퀘어,20260203,-209032,219693
012450,한화에어로스페이스,20260203,-10327,34516
000270,기아,20260203,-223794,134797
034020,두산에너빌리티,20260203,1030295,188154
329180,HD현대중공업,20260203,-12538,24870
028260,삼성물산,20260203,41725,51486
105560,KB금융,20260203,-65941,120410
068270,셀트리온,20260203,19884,23822
055550,신한지주,20260203,239895,78137
042660,한화오션,20260203,6193,228321
035420,NAVER,20260203,-320191,-254915
015760,한국전력,20260203,-453603,227285
012330,현대모비스,20260203,-78350,19378
032830,삼성생명,20260203,-41684,35235
010130,고려아연,20260203,-4652,937
086790,하나금융지주,20260203,26986,87220
267260,HD현대일렉트릭,20260203,27888,8247
006400,삼성SDI,20260203,76288,43993
005490,POSCO홀딩스,20260203,-27542,81302
009540,HD한국조선해양,20260203,11725,-3547
006800,미래에셋증권,20260203,-4220,-7348
035720,카카오,20260203,-409463,-39028
010140,삼성중공업,20260203,-412121,278977
034730,SK,20260203,18374,-2504
316140,우리금융지주,20260203,125455,225250
000810,삼성화재,20260203,15475,-6189
086520,에코프로,20260203,234114,437942
064350,현대로템,20260203,203877,-36987
051910,LG화학,20260203,-53389,20883
298040,효성중공업,20260203,18136,-3934
138040,메리츠금융지주,20260203,-17961,71724
009150,삼성전기,20260203,166772,110622
272210,한화시스템,20260203,906874,233289
247540,에코프로비엠,20260203,-71425,119834
196170,알테오젠,20260203,-34684,127512
003670,포스코퓨처엠,20260203,-68425,68984
011200,HMM,20260203,793111,-7407
033780,KT&G,20260203,1670,7
267250,HD현대,20260203,17600,8290
010120,LS ELECTRIC,20260203,129717,41347
096770,SK이노베이션,20260203,-99199,77175
042700,한미반도체,20260203,-277917,226989
024110,기업은행,20260203,430496,-26614
086280,현대글로비스,20260203,-63197,21886
017670,SK텔레콤,20260203,422715,-116509
066570,LG전자,20260203,123805,78091
047810,한국항공우주,20260203,-171757,94000
352820,하이브,20260203,-5435,-22972
0126Z0,삼성에피스홀딩스,20260203,16222,-4530
003550,LG,20260203,61261,13243
030200,KT,20260203,-1664,66370
000150,두산,20260203,29220,23114
277810,레인보우로보틱스,20260203,25171,52915
018260,삼성에스디에스,20260203,18988,-10029
323410,카카오뱅크,20260203,144240,97404
000720,현대건설,20260203,310731,87600
071050,한국금융지주,20260203,-9498,19088
047050,포스코인터내셔널,20260203,250786,100824
000250,삼천당제약,20260203,63888,57459
039490,키움증권,20260203,7756,1077
307950,현대오토에버,20260203,-25385,11675
259960,크래프톤,20260203,-30362,3069
010950,S-Oil,20260203,7358,-136974
005830,DB손해보험,20260203,-5107,-5826
278470,에이피알,20260203,-124353,46905
298380,에이비엘바이오,20260203,112788,162777
079550,LIG넥스원,20260203,4103,-5486
005940,NH투자증권,20260203,66203,121187
377300,카카오페이,20260203,73399,100235
005387,현대차2우B,20260203,-8911,-32265
003490,대한항공,20260203,-41505,-35195
000880,한화,20260203,-48359,53270
007660,이수페타시스,20260203,6080,177180
326030,SK바이오팜,20260203,27814,-14149
000100,유한양행,20260203,88771,12088
950160,코오롱티슈진,20260203,-9090,-2593
161390,한국타이어앤테크놀로지,20260203,12654,-81915
090430,아모레퍼시픽,20260203,22169,-10995
003230,삼양식품,20260203,1950,-11859
016360,삼성증권,20260203,80223,148133
180640,한진칼,20260203,-12109,23769
443060,HD현대마린솔루션,20260203,50063,890
058470,리노공업,20260203,-1029159,235790
006260,LS,20260203,73919,32184
454910,두산로보틱스,20260203,41282,29215
028300,HLB,20260203,-97521,366281
128940,한미약품,20260203,22565,7850
064400,LG씨엔에스,20260203,-32842,7910
029780,삼성카드,20260203,9017,-3110
032640,LG유플러스,20260203,-52128,31094
141080,리가켐바이오,20260203,-47206,10377
214370,케어젠,20260203,-3484,37940
078930,GS,20260203,-61489,111829
087010,펩트론,20260203,-44734,58675
009830,한화솔루션,20260203,338630,44640
028050,삼성E&A,20260203,130347,104271
001040,CJ,20260203,-15676,10377
267270,HD건설기계,20260203,391636,299553
021240,코웨이,20260203,-38628,32368
022100,포스코DX,20260203,-32959,2355
001440,대한전선,20260203,2708080,663642
005385,현대차우,20260203,-43235,-9152
241560,두산밥캣,20260203,233254,84975
034220,LG디스플레이,20260203,131431,-203927
011070,LG이노텍,20260203,-1828,-8221
138930,BNK금융지주,20260203,280059,151482
052690,한전기술,20260203,29517,30152
175330,JB금융지주,20260203,144032,-12515
088980,맥쿼리인프라,20260203,238235,2791
240810,원익IPS,20260203,-26178,171688
271560,오리온,20260203,-14759,16673
066970,엘앤에프,20260203,-202968,-292508
039030,이오테크닉스,20260203,-36630,68274
082740,한화엔진,20260203,223967,20940
450080,에코프로머티,20260203,-16634,22256
000990,DB하이텍,20260203,-165018,239115
036570,엔씨소프트,20260203,-10125,-49157
214150,클래시스,20260203,-27300,68270
140410,메지온,20260203,-8429,67982
062040,산일전기,20260203,189294,-79518
251270,넷마블,20260203,-4969,-13919
108490,로보티즈,20260203,-241,60383
011790,SKC,20260203,30437,33677
002380,KCC,20260203,-433,6821
018880,한온시스템,20260203,691160,123790
111770,영원무역,20260203,-22011,27964
004020,현대제철,20260203,-145816,75795
051900,LG생활건강,20260203,-3202,-2597
310210,보로노이,20260203,-4777,40401
036460,한국가스공사,20260203,139950,-7762
302440,SK바이오사이언스,20260203,22930,-4780
035250,강원랜드,20260203,37092,-121430
403870,HPSP,20260203,-193,592149
017800,현대엘리베이터,20260203,26585,-2337
347850,디앤디파마텍,20260203,-62099,76290
319400,현대무벡스,20260203,-88921,26320
031210,서울보증보험,20260203,29186,6
011780,금호석유화학,20260203,-2380,-4063
0009K0,에임드바이오,20260203,-4073,-37109
214450,파마리서치,20260203,-19173,32467
263750,펄어비스,20260203,-76536,-92020
097950,CJ제일제당,20260203,11617,-16311
058610,에스피지,20260203,19711,95857
012750,에스원,20260203,-8185,21061
004990,롯데지주,20260203,129547,-31220
011170,롯데케미칼,20260203,36337,-29312
088350,한화생명,20260203,696089,1109789
357780,솔브레인,20260203,-21613,26885
457190,이수스페셜티케미컬,20260203,-3525,16003
004170,신세계,20260203,15555,-3244
103590,일진전기,20260203,188382,7545
095340,ISC,20260203,-53564,72319
014680,한솔케미칼,20260203,-3117,20845
008930,한미사이언스,20260203,62116,17991
489790,한화비전,20260203,-50946,88173
103140,풍산,20260203,56092,-8936
237690,에스티팜,20260203,-7763,53590
145020,휴젤,20260203,-39119,1078
001720,신영증권,20260203,18381,633
068760,셀트리온제약,20260203,-47005,59033
030530,원익홀딩스,20260203,206065,15012
009970,영원무역홀딩스,20260203,-1042,2438
353200,대덕전자,20260203,-111499,279257
204320,HL만도,20260203,141070,50717
001430,세아베스틸지주,20260203,33574,17580
139480,이마트,20260203,16121,19552
383220,F&F,20260203,-18551,2820
071970,HD현대마린엔진,20260203,-20178,-15895
439260,대한조선,20260203,83908,46126
023530,롯데쇼핑,20260203,-11959,140723
081660,미스토홀딩스,20260203,49462,4675
001450,현대해상,20260203,38883,-21816
009420,한올바이오파마,20260203,71143,106482
139130,iM금융지주,20260203,515992,83670
028670,팬오션,20260203,-385870,450522
226950,올릭스,20260203,-27193,18082
257720,실리콘투,20260203,-999933,-333316
005290,동진쎄미켐,20260203,-143494,228442
012510,더존비즈온,20260203,-17092,-3724
000240,한국앤컴퍼니,20260203,17404,-30598
026960,동서,20260203,15035,3668
004370,농심,20260203,19918,-2856
010060,OCI홀딩스,20260203,37989,3591
051600,한전KPS,20260203,39975,-31461
020150,롯데에너지머티리얼즈,20260203,22658,97666
005850,에스엘,20260203,-5345,31612
000120,CJ대한통운,20260203,8121,758
475830,오름테라퓨틱,20260203,5206,9891
035900,JYP Ent.,20260203,39302,44334
002790,아모레퍼시픽홀딩스,20260203,60938,10507
004800,효성,20260203,7781,6876
041510,에스엠,20260203,-13683,3825
030000,제일기획,20260203,-272671,-90819
098460,고영,20260203,-341106,111129
003690,코리안리,20260203,-94061,179537
00680K,미래에셋증권2우B,20260203,571284,106970
069960,현대백화점,20260203,-16333,45300
083650,비에이치아이,20260203,-22169,87996
064760,티씨케이,20260203,-31812,32597
336260,두산퓨얼셀,20260203,-1275,-19267
067310,하나마이크론,20260203,-213187,68663
011210,현대위아,20260203,27406,-28522
047040,대우건설,20260203,334469,-336399
192820,코스맥스,20260203,8315,-3085
290650,엘앤씨바이오,20260203,100892,47336
440110,파두,20260203,-22751,-30459
084370,유진테크,20260203,37957,3421
323280,태성,20260203,-51224,111217
445680,큐리옥스바이오시스템즈,20260203,18780,-11113
097230,HJ중공업,20260203,94994,-11823
160190,하이젠알앤엠,20260203,-19889,13283
282330,BGF리테일,20260203,33657,-3769
023590,다우기술,20260203,-11204,4214
458870,씨어스테크놀로지,20260203,-1385,-6884
018670,SK가스,20260203,1801,-3962
483650,달바글로벌,20260203,20803,-27741
032350,롯데관광개발,20260203,-100525,113221
036930,주성엔지니어링,20260203,3081,226403
361610,SK아이이테크놀로지,20260203,-27267,11419
222800,심텍,20260203,-27638,121153
491000,리브스메드,20260203,99700,84824
099320,쎄트렉아이,20260203,-53775,39196
038500,삼표시멘트,20260203,-111498,-1408
006280,녹십자,20260203,66,4196
008770,호텔신라,20260203,49380,-1621
462870,시프트업,20260203,-5818,-6438
476830,알지노믹스,20260203,32222,-4114
039200,오스코텍,20260203,-51206,63145
178320,서진시스템,20260203,-81549,15718
034230,파라다이스,20260203,-113016,508935
069620,대웅제약,20260203,9577,-74
065350,신성델타테크,20260203,-10533,57120
006040,동원산업,20260203,23768,-11206
437730,삼현,20260203,36191,22007
101490,에스앤에스텍,20260203,-33013,92092
003380,하림지주,20260203,314306,80888
000155,두산우,20260203,4248,-182
112610,씨에스윈드,20260203,168687,48147
140860,파크시스템스,20260203,-3858,5104
073240,금호타이어,20260203,33619,-26805
017960,한국카본,20260203,-11157,5093
375500,DL이앤씨,20260203,80550,15908
082270,젬백스,20260203,-20876,96448
007070,GS리테일,20260203,20118,117321
085660,차바이오텍,20260203,103303,-366362
348370,엔켐,20260203,-37953,66704
466100,클로봇,20260203,24654,94464
085620,미래에셋생명,20260203,11524,-8461
395400,SK리츠,20260203,-11419,54425
281740,레이크머티리얼즈,20260203,-97199,34145
298020,효성티앤씨,20260203,-5538,28102
006360,GS건설,20260203,460444,51921
089030,테크윙,20260203,-147968,57900
003570,SNT다이내믹스,20260203,34224,-11347
005070,코스모신소재,20260203,-16641,12227
161890,한국콜마,20260203,32649,-22430
001120,LX인터내셔널,20260203,32700,20524
120110,코오롱인더,20260203,-72752,32679
090710,휴림로봇,20260203,-195000,56538
043260,성호전자,20260203,130186,167205
020560,아시아나항공,20260203,2380,-26742
007340,DN오토모티브,20260203,25153,41698
007310,오뚜기,20260203,-2572,216
